,Precinct,County,Registered Voters,"Lauren Bubba McDonald, Jr. (I) (Rep)_Election Day Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Advanced Voting Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Absentee by Mail Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Provisional Votes","Lauren Bubba McDonald, Jr. (I) (Rep)_Choice Total",Daniel Blackman (Dem)_Election Day Votes,Daniel Blackman (Dem)_Advanced Voting Votes,Daniel Blackman (Dem)_Absentee by Mail Votes,Daniel Blackman (Dem)_Provisional Votes,Daniel Blackman (Dem)_Choice Total,Nathan Wilson (Lib)_Election Day Votes,Nathan Wilson (Lib)_Advanced Voting Votes,Nathan Wilson (Lib)_Absentee by Mail Votes,Nathan Wilson (Lib)_Provisional Votes,Nathan Wilson (Lib)_Choice Total,Total,calc_participation
1245,Proctors,Monroe,1214.0,213.0,312.0,56.0,0.0,581.0,50.0,85.0,41.0,0.0,176.0,10.0,12.0,2.0,0.0,24.0,781.0,64.3
1246,Russellville,Monroe,466.0,127.0,128.0,15.0,0.0,270.0,20.0,14.0,15.0,0.0,49.0,5.0,0.0,0.0,0.0,5.0,324.0,69.5
1237,Cox,Monroe,718.0,134.0,266.0,19.0,0.0,419.0,26.0,49.0,40.0,0.0,115.0,5.0,7.0,4.0,0.0,16.0,550.0,76.6
1238,Culloden,Monroe,454.0,106.0,69.0,31.0,0.0,206.0,40.0,30.0,25.0,1.0,96.0,2.0,4.0,2.0,0.0,8.0,310.0,68.3
691,Uvalda,Montgomery,911.0,186.0,179.0,53.0,0.0,418.0,38.0,53.0,48.0,0.0,139.0,15.0,4.0,3.0,0.0,22.0,579.0,63.6
690,Tarrytown,Montgomery,333.0,111.0,93.0,32.0,0.0,236.0,8.0,3.0,4.0,0.0,15.0,2.0,1.0,0.0,0.0,3.0,254.0,76.3
689,Mount Vernon,Montgomery,1444.0,138.0,320.0,74.0,0.0,532.0,104.0,151.0,100.0,0.0,355.0,7.0,4.0,0.0,0.0,11.0,898.0,62.2
688,Kibbee,Montgomery,532.0,154.0,143.0,55.0,0.0,352.0,6.0,10.0,14.0,0.0,30.0,4.0,2.0,2.0,0.0,8.0,390.0,73.3
685,Ailey,Montgomery,431.0,62.0,149.0,22.0,0.0,233.0,22.0,34.0,31.0,0.0,87.0,1.0,3.0,0.0,0.0,4.0,324.0,75.2
686,Alston,Montgomery,472.0,132.0,145.0,32.0,0.0,309.0,8.0,26.0,10.0,0.0,44.0,2.0,2.0,0.0,0.0,4.0,357.0,75.6
687,Higgston,Montgomery,1340.0,256.0,403.0,74.0,0.0,733.0,41.0,87.0,67.0,0.0,195.0,4.0,8.0,1.0,0.0,13.0,941.0,70.2
2036,West Morgan,Morgan,2655.0,405.0,1116.0,160.0,0.0,1681.0,71.0,192.0,97.0,0.0,360.0,13.0,22.0,10.0,0.0,45.0,2086.0,78.6
2035,Clacks Chapel,Morgan,709.0,130.0,324.0,42.0,0.0,496.0,8.0,43.0,32.0,0.0,83.0,5.0,3.0,0.0,0.0,8.0,587.0,82.8
2034,Central Morgan,Morgan,2761.0,202.0,1107.0,217.0,0.0,1526.0,79.0,289.0,169.0,0.0,537.0,9.0,30.0,10.0,0.0,49.0,2112.0,76.5
2033,Beth/Springfield,Morgan,862.0,136.0,330.0,69.0,0.0,535.0,26.0,42.0,61.0,0.0,129.0,8.0,8.0,2.0,0.0,18.0,682.0,79.1
2032,East Morgan,Morgan,2228.0,410.0,837.0,135.0,2.0,1384.0,54.0,196.0,113.0,0.0,363.0,18.0,29.0,3.0,0.0,50.0,1797.0,80.7
2031,Northeast Morgan,Morgan,2919.0,100.0,722.0,122.0,0.0,944.0,141.0,596.0,340.0,1.0,1078.0,13.0,27.0,14.0,0.0,54.0,2076.0,71.1
2037,North Morgan,Morgan,2690.0,446.0,907.0,194.0,0.0,1547.0,60.0,241.0,127.0,0.0,428.0,26.0,15.0,10.0,2.0,53.0,2028.0,75.4
1933,Carters-Doolittle,Murray,2045.0,418.0,550.0,123.0,0.0,1091.0,36.0,60.0,44.0,0.0,140.0,12.0,18.0,5.0,0.0,35.0,1266.0,61.9
1934,North,Murray,2123.0,512.0,633.0,118.0,0.0,1263.0,46.0,49.0,57.0,0.0,152.0,7.0,11.0,4.0,0.0,22.0,1437.0,67.7
1929,Shuck Pen,Murray,2940.0,577.0,843.0,133.0,0.0,1553.0,95.0,143.0,56.0,0.0,294.0,23.0,14.0,10.0,0.0,47.0,1894.0,64.4
1928,McDonald,Murray,2524.0,299.0,889.0,130.0,0.0,1318.0,52.0,111.0,65.0,0.0,228.0,11.0,20.0,8.0,0.0,39.0,1585.0,62.8
1930,Southwest,Murray,3215.0,638.0,779.0,183.0,0.0,1600.0,62.0,80.0,60.0,0.0,202.0,20.0,19.0,8.0,0.0,47.0,1849.0,57.5
1932,Town,Murray,5766.0,624.0,2127.0,398.0,0.0,3149.0,85.0,326.0,197.0,0.0,608.0,39.0,80.0,24.0,0.0,143.0,3900.0,67.6
1931,Spring Place,Murray,3671.0,472.0,1249.0,189.0,0.0,1910.0,100.0,182.0,135.0,0.0,417.0,23.0,35.0,10.0,0.0,68.0,2395.0,65.2
1190,Mt Pilgrim,Muscogee,6022.0,53.0,108.0,52.0,0.0,213.0,400.0,1791.0,1118.0,1.0,3310.0,21.0,41.0,19.0,0.0,81.0,3604.0,59.8
1185,Columbus Tech,Muscogee,4464.0,269.0,607.0,174.0,0.0,1050.0,199.0,404.0,322.0,0.0,925.0,22.0,30.0,16.0,0.0,68.0,2043.0,45.8
1192,Canaan,Muscogee,7078.0,125.0,322.0,198.0,0.0,645.0,371.0,1697.0,1065.0,0.0,3133.0,27.0,45.0,29.0,0.0,101.0,3879.0,54.8
1191,Faith Tabernacle,Muscogee,4461.0,55.0,101.0,67.0,0.0,223.0,316.0,1326.0,825.0,0.0,2467.0,10.0,25.0,12.0,0.0,47.0,2737.0,61.4
1189,Our Lady of Lourdes,Muscogee,10204.0,210.0,376.0,215.0,2.0,803.0,552.0,1525.0,1246.0,4.0,3327.0,41.0,52.0,45.0,1.0,139.0,4269.0,41.8
1195,St Paul/Clubview,Muscogee,5677.0,364.0,1397.0,481.0,0.0,2242.0,210.0,798.0,565.0,0.0,1573.0,32.0,75.0,26.0,0.0,133.0,3948.0,69.5
1196,Moon/Morningside,Muscogee,5415.0,452.0,1160.0,481.0,0.0,2093.0,197.0,648.0,470.0,0.0,1315.0,44.0,46.0,26.0,1.0,117.0,3525.0,65.1
1188,Cusseta Rd,Muscogee,6169.0,54.0,75.0,55.0,0.0,184.0,489.0,1129.0,818.0,3.0,2439.0,20.0,30.0,10.0,0.0,60.0,2683.0,43.5
1187,Wynnbrook,Muscogee,2692.0,246.0,847.0,426.0,1.0,1520.0,39.0,235.0,274.0,0.0,548.0,8.0,23.0,18.0,0.0,49.0,2117.0,78.6
1186,St Mark/Heiferhorn,Muscogee,6492.0,563.0,2072.0,627.0,6.0,3268.0,128.0,714.0,610.0,4.0,1456.0,27.0,52.0,43.0,0.0,122.0,4846.0,74.6
1184,Cornerstone,Muscogee,6684.0,640.0,1483.0,511.0,0.0,2634.0,210.0,869.0,571.0,1.0,1651.0,41.0,70.0,30.0,0.0,141.0,4426.0,66.2
1193,Holsey/Buena Vista,Muscogee,7613.0,75.0,285.0,159.0,0.0,519.0,430.0,2107.0,1204.0,0.0,3741.0,13.0,66.0,17.0,0.0,96.0,4356.0,57.2
1183,St Peter,Muscogee,3265.0,336.0,712.0,272.0,3.0,1323.0,132.0,382.0,309.0,0.0,823.0,27.0,26.0,14.0,0.0,67.0,2213.0,67.8
1181,St John/Belvedere,Muscogee,5341.0,37.0,115.0,79.0,0.0,231.0,256.0,1629.0,1103.0,2.0,2990.0,13.0,23.0,9.0,0.0,45.0,3266.0,61.1
1180,Carver/Mack,Muscogee,4374.0,18.0,57.0,41.0,0.0,116.0,239.0,1081.0,806.0,0.0,2126.0,10.0,17.0,16.0,0.0,43.0,2285.0,52.2
1197,St Andrews/Midland,Muscogee,7959.0,640.0,1711.0,650.0,0.0,3001.0,279.0,1205.0,881.0,0.0,2365.0,54.0,70.0,46.0,0.0,170.0,5536.0,69.6
1198,Salvation Army,Muscogee,3192.0,246.0,519.0,193.0,0.0,958.0,156.0,570.0,339.0,0.0,1065.0,19.0,28.0,18.0,0.0,65.0,2088.0,65.4
1199,First African,Muscogee,1955.0,49.0,131.0,69.0,2.0,251.0,97.0,259.0,228.0,3.0,587.0,9.0,20.0,14.0,1.0,44.0,882.0,45.1
1179,Wynnton/Britt,Muscogee,5289.0,118.0,434.0,179.0,0.0,731.0,309.0,1014.0,726.0,0.0,2049.0,17.0,35.0,20.0,0.0,72.0,2852.0,53.9
1200,Epworth UMC,Muscogee,4512.0,326.0,656.0,279.0,1.0,1262.0,192.0,503.0,377.0,0.0,1072.0,27.0,48.0,22.0,0.0,97.0,2431.0,53.9
1201,Marianna Gallops,Muscogee,3095.0,100.0,184.0,80.0,1.0,365.0,175.0,452.0,317.0,5.0,949.0,20.0,22.0,7.0,0.0,49.0,1363.0,44.0
1202,Edgewood Baptist,Muscogee,3235.0,163.0,299.0,126.0,2.0,590.0,152.0,725.0,411.0,2.0,1290.0,20.0,23.0,15.0,0.0,58.0,1938.0,59.9
1203,Psalmond/Mathews,Muscogee,7331.0,399.0,1771.0,614.0,0.0,2784.0,192.0,1402.0,919.0,1.0,2514.0,43.0,81.0,32.0,0.0,156.0,5454.0,74.4
1182,Britt David,Muscogee,2747.0,293.0,517.0,182.0,0.0,992.0,114.0,341.0,208.0,0.0,663.0,25.0,34.0,15.0,0.0,74.0,1729.0,62.9
1194,Gentian/Reese,Muscogee,5612.0,381.0,886.0,371.0,0.0,1638.0,238.0,893.0,573.0,0.0,1704.0,43.0,56.0,18.0,0.0,117.0,3459.0,61.6
1094,Almon,Newton,5009.0,256.0,272.0,180.0,0.0,708.0,506.0,1212.0,905.0,3.0,2626.0,31.0,31.0,19.0,0.0,81.0,3415.0,68.2
1113,Hub,Newton,2374.0,846.0,414.0,294.0,0.0,1554.0,73.0,108.0,108.0,0.0,289.0,28.0,14.0,11.0,1.0,54.0,1897.0,79.9
1092,City Pond,Newton,1833.0,164.0,139.0,80.0,0.0,383.0,182.0,175.0,247.0,0.0,604.0,15.0,9.0,13.0,0.0,37.0,1024.0,55.9
1095,Alcovy,Newton,4620.0,554.0,681.0,430.0,1.0,1666.0,275.0,729.0,530.0,2.0,1536.0,50.0,29.0,25.0,0.0,104.0,3306.0,71.6
1093,Town,Newton,4378.0,189.0,223.0,169.0,0.0,581.0,509.0,597.0,736.0,1.0,1843.0,27.0,15.0,20.0,0.0,62.0,2486.0,56.8
1112,Crowell,Newton,4977.0,105.0,161.0,99.0,0.0,365.0,542.0,1278.0,849.0,2.0,2671.0,24.0,22.0,11.0,0.0,57.0,3093.0,62.1
1110,Stansells,Newton,4969.0,227.0,288.0,217.0,0.0,732.0,481.0,1122.0,755.0,0.0,2358.0,33.0,17.0,22.0,0.0,72.0,3162.0,63.6
1097,Brewers,Newton,3538.0,1062.0,455.0,270.0,1.0,1788.0,195.0,213.0,232.0,3.0,643.0,32.0,20.0,8.0,0.0,60.0,2491.0,70.4
1111,Fairview,Newton,2953.0,61.0,95.0,60.0,2.0,218.0,387.0,641.0,493.0,1.0,1522.0,10.0,15.0,7.0,0.0,32.0,1772.0,60.0
1109,Buck Creek,Newton,4839.0,498.0,553.0,286.0,1.0,1338.0,405.0,675.0,676.0,1.0,1757.0,35.0,29.0,17.0,0.0,81.0,3176.0,65.6
1108,Rocky Plains,Newton,3658.0,563.0,487.0,219.0,1.0,1270.0,268.0,430.0,336.0,1.0,1035.0,30.0,26.0,14.0,0.0,70.0,2375.0,64.9
1107,Oxford,Newton,2418.0,519.0,377.0,283.0,0.0,1179.0,139.0,148.0,238.0,1.0,526.0,32.0,10.0,11.0,0.0,53.0,1758.0,72.7
1106,Newborn,Newton,784.0,383.0,58.0,53.0,0.0,494.0,43.0,14.0,36.0,0.0,93.0,9.0,1.0,1.0,0.0,11.0,598.0,76.3
1105,Mansfield,Newton,1524.0,755.0,160.0,128.0,0.0,1043.0,44.0,21.0,57.0,0.0,122.0,21.0,3.0,10.0,0.0,34.0,1199.0,78.7
1104,Leguinn,Newton,2177.0,690.0,286.0,208.0,3.0,1187.0,114.0,108.0,147.0,0.0,369.0,34.0,8.0,7.0,0.0,49.0,1605.0,73.7
1103,Beaverdam,Newton,5428.0,208.0,301.0,168.0,1.0,678.0,578.0,1332.0,886.0,0.0,2796.0,28.0,26.0,16.0,1.0,71.0,3545.0,65.3
1102,Gum Creek,Newton,4135.0,896.0,779.0,520.0,1.0,2196.0,140.0,386.0,329.0,0.0,855.0,38.0,30.0,27.0,0.0,95.0,3146.0,76.1
1101,Downs,Newton,6215.0,726.0,838.0,317.0,1.0,1882.0,457.0,1020.0,802.0,0.0,2279.0,54.0,44.0,28.0,0.0,126.0,4287.0,69.0
1100,Livingston,Newton,4593.0,302.0,306.0,167.0,3.0,778.0,421.0,891.0,709.0,4.0,2025.0,36.0,36.0,27.0,0.0,99.0,2902.0,63.2
1099,Cedar Shoals,Newton,2838.0,335.0,227.0,144.0,0.0,706.0,271.0,343.0,328.0,1.0,943.0,30.0,13.0,15.0,0.0,58.0,1707.0,60.1
1096,Covington Mills,Newton,3111.0,346.0,337.0,243.0,1.0,927.0,262.0,414.0,345.0,0.0,1021.0,28.0,13.0,17.0,0.0,58.0,2006.0,64.5
1098,Brick Store,Newton,2623.0,723.0,415.0,267.0,0.0,1405.0,131.0,184.0,199.0,0.0,514.0,40.0,13.0,8.0,0.0,61.0,1980.0,75.5
1306,Dark Corner,Oconee,3541.0,414.0,1601.0,344.0,0.0,2359.0,47.0,304.0,177.0,1.0,529.0,22.0,48.0,13.0,0.0,83.0,2971.0,83.9
1299,City Hall,Oconee,3910.0,244.0,1342.0,331.0,0.0,1917.0,77.0,673.0,367.0,0.0,1117.0,39.0,84.0,23.0,0.0,146.0,3180.0,81.3
1300,Colham Ferry,Oconee,1847.0,178.0,755.0,176.0,0.0,1109.0,29.0,229.0,155.0,0.0,413.0,12.0,30.0,10.0,1.0,53.0,1575.0,85.3
1301,Antioch,Oconee,1397.0,206.0,521.0,130.0,0.0,857.0,34.0,101.0,99.0,0.0,234.0,15.0,22.0,7.0,0.0,44.0,1135.0,81.2
1302,Farmington,Oconee,737.0,141.0,237.0,43.0,0.0,421.0,17.0,73.0,59.0,0.0,149.0,4.0,4.0,4.0,0.0,12.0,582.0,79.0
1303,Bishop,Oconee,1938.0,191.0,765.0,157.0,1.0,1114.0,47.0,221.0,156.0,1.0,425.0,19.0,26.0,9.0,0.0,54.0,1593.0,82.2
1310,Civic Center,Oconee,4396.0,275.0,1616.0,450.0,0.0,2341.0,73.0,620.0,439.0,0.0,1132.0,13.0,73.0,28.0,0.0,114.0,3587.0,81.6
1309,East Oconee,Oconee,2647.0,108.0,935.0,232.0,0.0,1275.0,65.0,369.0,310.0,0.0,744.0,13.0,42.0,8.0,0.0,63.0,2082.0,78.7
1308,Marswood Hall,Oconee,4091.0,256.0,1534.0,528.0,0.0,2318.0,57.0,498.0,442.0,0.0,997.0,24.0,50.0,37.0,0.0,111.0,3426.0,83.7
1307,Bogart,Oconee,2384.0,294.0,811.0,213.0,0.0,1318.0,68.0,245.0,157.0,0.0,470.0,17.0,34.0,13.0,0.0,64.0,1852.0,77.7
1304,High Shoals,Oconee,1939.0,200.0,853.0,173.0,0.0,1226.0,31.0,235.0,113.0,0.0,379.0,17.0,30.0,7.0,0.0,54.0,1659.0,85.6
1305,North Oconee,Oconee,1244.0,161.0,510.0,120.0,0.0,791.0,17.0,129.0,77.0,0.0,223.0,11.0,11.0,3.0,0.0,25.0,1039.0,83.5
2038,Beaverdam,Oglethorpe,3509.0,451.0,1033.0,304.0,0.0,1788.0,111.0,315.0,243.0,0.0,669.0,31.0,36.0,20.0,0.0,87.0,2544.0,72.5
2039,Crawford,Oglethorpe,3044.0,256.0,907.0,243.0,0.0,1406.0,109.0,316.0,213.0,0.0,638.0,20.0,49.0,11.0,0.0,80.0,2124.0,69.8
2040,Lexington,Oglethorpe,4291.0,289.0,1485.0,384.0,2.0,2160.0,144.0,426.0,334.0,1.0,905.0,26.0,61.0,18.0,0.0,105.0,3170.0,73.9
1700,Crossroads Library,Paulding,3662.0,308.0,1451.0,408.0,1.0,2168.0,84.0,388.0,309.0,0.0,781.0,20.0,55.0,27.0,0.0,102.0,3051.0,83.3
1699,Burnt Hickory Park,Paulding,6242.0,590.0,2725.0,593.0,4.0,3912.0,95.0,445.0,271.0,1.0,812.0,52.0,80.0,26.0,1.0,159.0,4883.0,78.2
1714,Paulding County Airport,Paulding,4132.0,512.0,1282.0,311.0,2.0,2107.0,101.0,302.0,227.0,1.0,631.0,40.0,63.0,22.0,1.0,126.0,2864.0,69.3
1710,Nebo Elem School,Paulding,10070.0,1050.0,3171.0,738.0,4.0,4963.0,256.0,868.0,652.0,6.0,1782.0,73.0,159.0,57.0,0.0,289.0,7034.0,69.9
1713,Beulahland Baptist Church,Paulding,2547.0,351.0,863.0,169.0,3.0,1386.0,51.0,187.0,131.0,0.0,369.0,19.0,35.0,18.0,0.0,72.0,1827.0,71.7
1705,Watson Govt Cmplx,Paulding,10774.0,599.0,2620.0,798.0,8.0,4025.0,359.0,1524.0,945.0,3.0,2831.0,80.0,140.0,56.0,0.0,276.0,7132.0,66.2
1715,Picketts Mill Baptist Church,Paulding,2748.0,282.0,930.0,263.0,0.0,1475.0,67.0,268.0,249.0,1.0,585.0,24.0,38.0,18.0,0.0,80.0,2140.0,77.9
1701,Shelton Elementary,Paulding,5095.0,446.0,1603.0,412.0,3.0,2464.0,155.0,746.0,446.0,0.0,1347.0,36.0,61.0,20.0,0.0,117.0,3928.0,77.1
1702,Russom Elementary,Paulding,8243.0,676.0,2727.0,976.0,5.0,4384.0,201.0,953.0,865.0,1.0,2020.0,40.0,113.0,56.0,1.0,210.0,6614.0,80.2
1703,Paulding Sr Center,Paulding,5972.0,480.0,1734.0,394.0,4.0,2612.0,192.0,838.0,517.0,2.0,1549.0,38.0,103.0,41.0,0.0,182.0,4343.0,72.7
1716,Taylor Farm Park,Paulding,2761.0,157.0,744.0,284.0,0.0,1185.0,94.0,391.0,201.0,0.0,686.0,20.0,40.0,7.0,0.0,67.0,1938.0,70.2
1706,West Ridge Church,Paulding,11546.0,980.0,3522.0,1141.0,3.0,5646.0,295.0,1206.0,894.0,1.0,2396.0,81.0,176.0,92.0,0.0,349.0,8391.0,72.7
1717,Dobbins Middle School,Paulding,8081.0,382.0,1964.0,463.0,2.0,2811.0,331.0,1528.0,954.0,2.0,2815.0,45.0,104.0,56.0,0.0,205.0,5831.0,72.2
1707,Events Place,Paulding,4923.0,215.0,733.0,291.0,3.0,1242.0,233.0,1125.0,733.0,3.0,2094.0,33.0,47.0,32.0,0.0,112.0,3448.0,70.0
1708,Poplar Sprgs Bapt Church,Paulding,4825.0,245.0,910.0,285.0,0.0,1440.0,229.0,969.0,551.0,1.0,1750.0,35.0,47.0,25.0,0.0,107.0,3297.0,68.3
1704,Legacy Bapt Church,Paulding,4443.0,303.0,1047.0,434.0,2.0,1786.0,133.0,586.0,421.0,3.0,1143.0,30.0,44.0,26.0,0.0,100.0,3029.0,68.2
1709,D Wright Innovation Ctr,Paulding,7137.0,473.0,2157.0,352.0,2.0,2984.0,233.0,1022.0,594.0,1.0,1850.0,45.0,91.0,34.0,0.0,170.0,5004.0,70.1
1711,White Oak Park,Paulding,5833.0,469.0,1612.0,417.0,6.0,2504.0,198.0,705.0,455.0,3.0,1361.0,52.0,64.0,30.0,0.0,146.0,4011.0,68.8
1712,Mulberry Rock Park,Paulding,5911.0,677.0,2266.0,560.0,4.0,3507.0,110.0,352.0,249.0,1.0,712.0,26.0,72.0,23.0,0.0,121.0,4340.0,73.4
2610,Byron 2,Peach,5028.0,229.0,1675.0,304.0,3.0,2211.0,119.0,793.0,365.0,1.0,1278.0,20.0,55.0,21.0,1.0,97.0,3586.0,71.3
2611,Claude,Peach,908.0,171.0,302.0,50.0,0.0,523.0,26.0,64.0,32.0,0.0,122.0,6.0,2.0,4.0,0.0,12.0,657.0,72.4
2612,Fort Valley 1,Peach,2669.0,92.0,446.0,111.0,1.0,650.0,161.0,567.0,273.0,0.0,1001.0,9.0,26.0,7.0,0.0,42.0,1693.0,63.4
2609,Byron 1,Peach,2636.0,154.0,1089.0,123.0,1.0,1367.0,68.0,339.0,141.0,0.0,548.0,10.0,29.0,6.0,1.0,46.0,1961.0,74.4
2614,Fort Valley 3,Peach,2720.0,25.0,185.0,44.0,0.0,254.0,203.0,694.0,435.0,2.0,1334.0,9.0,13.0,11.0,0.0,33.0,1621.0,59.6
2613,Fort Valley 2,Peach,2670.0,84.0,372.0,73.0,1.0,530.0,160.0,553.0,279.0,0.0,992.0,6.0,16.0,1.0,0.0,23.0,1545.0,57.9
2615,Powersville,Peach,1365.0,142.0,463.0,95.0,3.0,703.0,26.0,154.0,78.0,1.0,259.0,8.0,15.0,3.0,1.0,27.0,989.0,72.5
2617,Sharptop,Pickens,2616.0,559.0,660.0,303.0,1.0,1523.0,72.0,125.0,205.0,0.0,402.0,28.0,25.0,17.0,0.0,70.0,1995.0,76.3
2627,Tate,Pickens,2651.0,625.0,752.0,178.0,1.0,1556.0,57.0,81.0,73.0,0.0,211.0,23.0,29.0,7.0,0.0,59.0,1826.0,68.9
2626,Jasper,Pickens,2517.0,422.0,592.0,149.0,1.0,1164.0,84.0,118.0,102.0,0.0,304.0,26.0,29.0,8.0,0.0,63.0,1531.0,60.8
2625,Talking Rock,Pickens,1781.0,444.0,446.0,128.0,3.0,1021.0,18.0,56.0,40.0,0.0,114.0,17.0,21.0,4.0,0.0,42.0,1177.0,66.1
2618,Appalachian,Pickens,1933.0,369.0,566.0,154.0,0.0,1089.0,46.0,94.0,72.0,0.0,212.0,20.0,20.0,4.0,0.0,44.0,1345.0,69.6
2624,Nelson,Pickens,1474.0,393.0,348.0,86.0,0.0,827.0,33.0,51.0,50.0,0.0,134.0,26.0,7.0,5.0,0.0,38.0,999.0,67.8
2623,Ludville,Pickens,721.0,287.0,88.0,28.0,0.0,403.0,17.0,10.0,10.0,0.0,37.0,14.0,3.0,1.0,0.0,18.0,458.0,63.5
2619,Refuge,Pickens,2490.0,535.0,732.0,170.0,0.0,1437.0,40.0,95.0,77.0,0.0,212.0,20.0,20.0,7.0,0.0,47.0,1696.0,68.1
2620,Hill,Pickens,2042.0,494.0,548.0,154.0,2.0,1198.0,49.0,86.0,76.0,0.0,211.0,33.0,24.0,8.0,0.0,65.0,1474.0,72.2
2616,Yellow Creek,Pickens,3571.0,747.0,945.0,314.0,0.0,2006.0,90.0,177.0,214.0,0.0,481.0,33.0,26.0,23.0,0.0,82.0,2569.0,71.9
2622,Jerusalem,Pickens,1145.0,473.0,191.0,54.0,0.0,718.0,25.0,23.0,36.0,0.0,84.0,10.0,4.0,3.0,0.0,17.0,819.0,71.5
2621,Hinton,Pickens,825.0,292.0,140.0,33.0,0.0,465.0,24.0,16.0,13.0,0.0,53.0,12.0,3.0,0.0,0.0,15.0,533.0,64.6
736,Hacklebarney-Cason,Pierce,3524.0,243.0,1360.0,212.0,0.0,1815.0,34.0,246.0,138.0,0.0,418.0,5.0,28.0,10.0,0.0,43.0,2276.0,64.6
737,Blackshear,Pierce,3207.0,265.0,1374.0,229.0,0.0,1868.0,27.0,104.0,61.0,0.0,192.0,13.0,25.0,13.0,0.0,51.0,2111.0,65.8
738,St Johns-Blackshear,Pierce,1611.0,129.0,787.0,136.0,0.0,1052.0,15.0,52.0,27.0,0.0,94.0,3.0,15.0,3.0,0.0,21.0,1167.0,72.4
739,Otter Creek,Pierce,1397.0,189.0,603.0,106.0,0.0,898.0,9.0,43.0,21.0,0.0,73.0,1.0,11.0,5.0,0.0,17.0,988.0,70.7
741,Mershon,Pierce,478.0,35.0,240.0,47.0,0.0,322.0,2.0,11.0,8.0,0.0,21.0,1.0,3.0,1.0,0.0,5.0,348.0,72.8
743,Sunset-Sweat,Pierce,271.0,28.0,157.0,31.0,0.0,216.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,221.0,81.5
740,Patterson,Pierce,1311.0,192.0,503.0,78.0,0.0,773.0,18.0,70.0,31.0,0.0,119.0,7.0,9.0,4.0,0.0,20.0,912.0,69.6
742,Alabaha,Pierce,918.0,72.0,450.0,58.0,0.0,580.0,7.0,29.0,13.0,0.0,49.0,0.0,5.0,1.0,0.0,6.0,635.0,69.2
58,Zebulon,Pike,0.0,205.0,880.0,136.0,0.0,1221.0,30.0,179.0,121.0,0.0,330.0,12.0,26.0,10.0,0.0,48.0,1599.0,
57,Williamson,Pike,0.0,284.0,812.0,119.0,0.0,1215.0,21.0,63.0,46.0,0.0,130.0,11.0,21.0,6.0,0.0,38.0,1383.0,
56,Lifsey Springs,Pike,0.0,202.0,466.0,81.0,0.0,749.0,14.0,40.0,45.0,0.0,99.0,9.0,4.0,3.0,0.0,16.0,864.0,
55,Second District,Pike,0.0,351.0,1180.0,192.0,1.0,1724.0,35.0,107.0,70.0,0.0,212.0,19.0,26.0,9.0,0.0,54.0,1990.0,
54,Molena,Pike,0.0,334.0,519.0,95.0,2.0,950.0,48.0,70.0,47.0,1.0,166.0,12.0,9.0,2.0,0.0,23.0,1139.0,
53,Meansville,Pike,0.0,268.0,535.0,79.0,0.0,882.0,27.0,46.0,22.0,0.0,95.0,8.0,12.0,1.0,0.0,21.0,998.0,
52,Hollonville,Pike,0.0,331.0,764.0,129.0,0.0,1224.0,13.0,45.0,44.0,0.0,102.0,7.0,22.0,4.0,0.0,33.0,1359.0,
51,Concord,Pike,0.0,273.0,511.0,77.0,0.0,861.0,49.0,88.0,81.0,0.0,218.0,8.0,10.0,3.0,0.0,21.0,1100.0,
2590,Blooming Grove,Polk,1659.0,271.0,529.0,101.0,1.0,902.0,36.0,101.0,50.0,0.0,187.0,5.0,12.0,2.0,2.0,21.0,1110.0,66.9
2589,Aragon,Polk,3224.0,461.0,1171.0,202.0,3.0,1837.0,65.0,193.0,101.0,0.0,359.0,20.0,26.0,5.0,0.0,51.0,2247.0,69.7
2592,Fish Creek,Polk,2566.0,358.0,989.0,170.0,1.0,1518.0,47.0,123.0,87.0,0.0,257.0,13.0,25.0,8.0,0.0,46.0,1821.0,71.0
2591,Cedartown,Polk,6205.0,444.0,1672.0,495.0,5.0,2616.0,185.0,617.0,392.0,3.0,1197.0,36.0,65.0,21.0,0.0,122.0,3935.0,63.4
2593,Lake Creek,Polk,2828.0,370.0,1239.0,175.0,0.0,1784.0,43.0,169.0,78.0,0.0,290.0,20.0,29.0,3.0,0.0,52.0,2126.0,75.2
2595,Youngs Grove,Polk,1961.0,309.0,734.0,151.0,1.0,1195.0,28.0,81.0,51.0,0.0,160.0,11.0,20.0,5.0,0.0,36.0,1391.0,70.9
2594,Rockmart,Polk,5746.0,458.0,2238.0,322.0,2.0,3020.0,138.0,532.0,244.0,2.0,916.0,35.0,61.0,19.0,0.0,115.0,4051.0,70.5
1114,Courthouse Annex,Pulaski,5687.0,307.0,2081.0,308.0,0.0,2696.0,149.0,619.0,304.0,0.0,1072.0,22.0,42.0,14.0,0.0,78.0,3846.0,67.6
1860,101,Putnam,3264.0,153.0,812.0,211.0,0.0,1176.0,135.0,438.0,366.0,0.0,939.0,13.0,23.0,9.0,0.0,45.0,2160.0,66.2
1861,104,Putnam,3380.0,151.0,766.0,225.0,0.0,1142.0,131.0,516.0,443.0,0.0,1090.0,8.0,22.0,6.0,0.0,36.0,2268.0,67.1
