,Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,calc_participation
175,08K,Fulton,1049.0,68.0,370.0,196.0,0.0,634.0,24.0,82.0,32.0,0.0,138.0,772.0,73.6
174,08J,Fulton,3344.0,169.0,1270.0,487.0,5.0,1931.0,57.0,361.0,98.0,4.0,520.0,2451.0,73.3
173,08H,Fulton,2556.0,97.0,840.0,518.0,3.0,1458.0,27.0,304.0,125.0,0.0,456.0,1914.0,74.9
172,08G,Fulton,3086.0,147.0,747.0,517.0,4.0,1415.0,55.0,223.0,139.0,1.0,418.0,1833.0,59.4
171,08F1,Fulton,2187.0,92.0,818.0,393.0,4.0,1307.0,32.0,280.0,79.0,0.0,391.0,1698.0,77.6
170,08E,Fulton,2568.0,107.0,928.0,538.0,2.0,1575.0,42.0,301.0,115.0,1.0,459.0,2034.0,79.2
390,SC16A,Fulton,5175.0,240.0,2042.0,659.0,0.0,2941.0,52.0,415.0,201.0,0.0,668.0,3609.0,69.7
391,SC17A,Fulton,60.0,1.0,24.0,9.0,0.0,34.0,0.0,7.0,1.0,0.0,8.0,42.0,70.0
392,SC17B,Fulton,10.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0
169,08D,Fulton,1073.0,37.0,373.0,198.0,14.0,622.0,8.0,147.0,45.0,3.0,203.0,825.0,76.9
168,08C,Fulton,1500.0,64.0,515.0,256.0,0.0,835.0,16.0,193.0,76.0,0.0,285.0,1120.0,74.7
167,08B,Fulton,3498.0,151.0,1252.0,547.0,0.0,1950.0,55.0,426.0,136.0,1.0,618.0,2568.0,73.4
166,08A,Fulton,3084.0,179.0,1020.0,475.0,7.0,1681.0,64.0,329.0,120.0,3.0,516.0,2197.0,71.2
165,07N,Fulton,2139.0,114.0,559.0,315.0,6.0,994.0,36.0,126.0,68.0,3.0,233.0,1227.0,57.4
164,07M,Fulton,2401.0,137.0,631.0,363.0,0.0,1131.0,35.0,160.0,66.0,0.0,261.0,1392.0,58.0
162,07H,Fulton,2060.0,100.0,694.0,407.0,0.0,1201.0,37.0,211.0,82.0,0.0,330.0,1531.0,74.3
414,SS05,Fulton,1853.0,98.0,676.0,394.0,4.0,1172.0,32.0,187.0,85.0,0.0,304.0,1476.0,79.7
410,SS02A,Fulton,1206.0,42.0,399.0,248.0,4.0,693.0,20.0,109.0,34.0,1.0,164.0,857.0,71.1
437,SS18A,Fulton,657.0,37.0,223.0,140.0,0.0,400.0,11.0,71.0,35.0,0.0,117.0,517.0,78.7
425,SS11A,Fulton,4026.0,266.0,1236.0,584.0,9.0,2095.0,62.0,302.0,134.0,3.0,501.0,2596.0,64.5
426,SS11B,Fulton,1412.0,85.0,405.0,193.0,1.0,684.0,25.0,100.0,38.0,0.0,163.0,847.0,60.0
428,SS11D,Fulton,397.0,21.0,147.0,85.0,0.0,253.0,4.0,32.0,12.0,0.0,48.0,301.0,75.8
429,SS12,Fulton,2897.0,143.0,959.0,557.0,9.0,1668.0,46.0,233.0,140.0,0.0,419.0,2087.0,72.0
430,SS13A,Fulton,2103.0,109.0,706.0,306.0,2.0,1123.0,44.0,175.0,70.0,0.0,289.0,1412.0,67.1
431,SS13B,Fulton,1278.0,81.0,461.0,149.0,1.0,692.0,14.0,130.0,32.0,0.0,176.0,868.0,67.9
432,SS14,Fulton,1412.0,68.0,503.0,254.0,0.0,825.0,27.0,184.0,59.0,1.0,271.0,1096.0,77.6
433,SS15A,Fulton,2756.0,200.0,726.0,243.0,6.0,1175.0,69.0,163.0,48.0,0.0,280.0,1455.0,52.8
424,SS09B,Fulton,3611.0,123.0,1308.0,739.0,3.0,2173.0,42.0,359.0,188.0,0.0,589.0,2762.0,76.5
434,SS15B,Fulton,1730.0,151.0,500.0,194.0,2.0,847.0,55.0,122.0,32.0,0.0,209.0,1056.0,61.0
436,SS17,Fulton,3686.0,255.0,1134.0,600.0,14.0,2003.0,66.0,350.0,152.0,1.0,569.0,2572.0,69.8
444,SS29A,Fulton,2842.0,171.0,931.0,483.0,6.0,1591.0,47.0,220.0,93.0,1.0,361.0,1952.0,68.7
443,SS26,Fulton,3824.0,214.0,1122.0,358.0,14.0,1708.0,52.0,269.0,71.0,3.0,395.0,2103.0,55.0
442,SS22,Fulton,2834.0,176.0,685.0,452.0,2.0,1315.0,39.0,197.0,120.0,1.0,357.0,1672.0,59.0
441,SS20,Fulton,2404.0,158.0,681.0,318.0,10.0,1167.0,32.0,153.0,85.0,3.0,273.0,1440.0,59.9
440,SS19B,Fulton,2342.0,110.0,789.0,322.0,70.0,1291.0,27.0,207.0,60.0,27.0,321.0,1612.0,68.8
439,SS19A,Fulton,3299.0,173.0,1010.0,367.0,7.0,1557.0,34.0,257.0,89.0,4.0,384.0,1941.0,58.8
438,SS18B,Fulton,241.0,12.0,83.0,54.0,1.0,150.0,4.0,21.0,7.0,0.0,32.0,182.0,75.5
435,SS16,Fulton,2116.0,86.0,702.0,481.0,3.0,1272.0,30.0,236.0,100.0,1.0,367.0,1639.0,77.5
423,SS09A,Fulton,3193.0,160.0,1023.0,727.0,0.0,1910.0,60.0,287.0,160.0,0.0,507.0,2417.0,75.7
427,SS11C,Fulton,361.0,28.0,103.0,30.0,1.0,162.0,5.0,23.0,4.0,0.0,32.0,194.0,53.7
421,SS08C,Fulton,716.0,25.0,220.0,130.0,0.0,375.0,11.0,55.0,22.0,0.0,88.0,463.0,64.7
415,SS06,Fulton,1667.0,65.0,571.0,346.0,42.0,1024.0,18.0,179.0,68.0,12.0,277.0,1301.0,78.0
416,SS07A,Fulton,1254.0,35.0,382.0,285.0,0.0,702.0,15.0,146.0,62.0,0.0,223.0,925.0,73.8
422,SS08D,Fulton,1555.0,83.0,469.0,209.0,0.0,761.0,20.0,133.0,72.0,0.0,225.0,986.0,63.4
418,SS07C,Fulton,809.0,26.0,170.0,157.0,8.0,361.0,5.0,62.0,51.0,7.0,125.0,486.0,60.1
211,11E1,Fulton,1340.0,103.0,329.0,138.0,9.0,579.0,22.0,71.0,27.0,5.0,125.0,704.0,52.5
417,SS07B,Fulton,793.0,43.0,245.0,138.0,0.0,426.0,9.0,69.0,33.0,1.0,112.0,538.0,67.8
152,06L2,Fulton,726.0,34.0,266.0,138.0,1.0,439.0,11.0,62.0,30.0,0.0,103.0,542.0,74.7
419,SS08A,Fulton,1891.0,132.0,618.0,218.0,12.0,980.0,45.0,152.0,46.0,2.0,245.0,1225.0,64.8
420,SS08B,Fulton,696.0,22.0,250.0,150.0,0.0,422.0,9.0,59.0,37.0,0.0,105.0,527.0,75.7
153,06N,Fulton,1770.0,77.0,496.0,285.0,11.0,869.0,30.0,145.0,61.0,0.0,236.0,1105.0,62.4
28,Ellijay South,Gilmer,3172.0,287.0,828.0,347.0,2.0,1464.0,110.0,385.0,162.0,0.0,657.0,2121.0,66.9
29,Cartecay,Gilmer,1598.0,297.0,337.0,161.0,2.0,797.0,107.0,155.0,74.0,0.0,336.0,1133.0,70.9
30,Tails Creek,Gilmer,1782.0,328.0,335.0,126.0,0.0,789.0,138.0,162.0,47.0,0.0,347.0,1136.0,63.7
40,Ellijay Northeast,Gilmer,1851.0,162.0,515.0,219.0,0.0,896.0,66.0,231.0,76.0,0.0,373.0,1269.0,68.6
39,Big Creek,Gilmer,1479.0,273.0,304.0,178.0,0.0,755.0,105.0,129.0,59.0,0.0,293.0,1048.0,70.9
38,Yukon,Gilmer,1288.0,239.0,263.0,110.0,0.0,612.0,112.0,107.0,50.0,0.0,269.0,881.0,68.4
35,Mountaintown,Gilmer,1139.0,190.0,251.0,116.0,1.0,558.0,84.0,134.0,35.0,0.0,253.0,811.0,71.2
36,East Ellijay,Gilmer,1655.0,172.0,448.0,175.0,0.0,795.0,82.0,204.0,69.0,0.0,355.0,1150.0,69.5
34,Boardtown,Gilmer,1391.0,194.0,371.0,194.0,2.0,761.0,93.0,145.0,71.0,1.0,310.0,1071.0,77.0
31,Town Creek,Gilmer,1234.0,206.0,218.0,89.0,0.0,513.0,107.0,113.0,43.0,0.0,263.0,776.0,62.9
32,Leaches,Gilmer,2939.0,386.0,742.0,308.0,2.0,1438.0,157.0,281.0,112.0,0.0,550.0,1988.0,67.6
33,Cherry Log,Gilmer,926.0,188.0,193.0,124.0,0.0,505.0,80.0,63.0,30.0,0.0,173.0,678.0,73.2
37,Ellijay North,Gilmer,1810.0,198.0,433.0,153.0,1.0,785.0,88.0,194.0,74.0,0.0,356.0,1141.0,63.0
1945,Mitchell,Glascock,448.0,66.0,78.0,33.0,0.0,177.0,34.0,51.0,26.0,0.0,111.0,288.0,64.3
1944,Mill,Glascock,778.0,93.0,212.0,51.0,0.0,356.0,36.0,82.0,17.0,0.0,135.0,491.0,63.1
1943,Gibson,Glascock,677.0,68.0,165.0,38.0,0.0,271.0,50.0,69.0,22.0,0.0,141.0,412.0,60.9
1942,Edgehill,Glascock,136.0,25.0,35.0,4.0,0.0,64.0,18.0,13.0,4.0,0.0,35.0,99.0,72.8
456,Brookman,Glynn,3460.0,330.0,954.0,299.0,2.0,1585.0,134.0,433.0,99.0,2.0,668.0,2253.0,65.1
455,Sterling Elementary,Glynn,4578.0,359.0,1171.0,430.0,2.0,1962.0,138.0,566.0,169.0,1.0,874.0,2836.0,61.9
457,Satilla Marshes,Glynn,2824.0,276.0,809.0,317.0,0.0,1402.0,116.0,360.0,99.0,0.0,575.0,1977.0,70.0
470,The Chapel,Glynn,2971.0,173.0,588.0,302.0,2.0,1065.0,67.0,238.0,132.0,0.0,437.0,1502.0,50.6
459,Christian Renewal,Glynn,3699.0,218.0,1331.0,550.0,3.0,2102.0,92.0,461.0,187.0,0.0,740.0,2842.0,76.8
474,Selden Park,Glynn,1439.0,92.0,206.0,123.0,2.0,423.0,30.0,103.0,58.0,1.0,192.0,615.0,42.7
473,Urbana-Perry Parks,Glynn,3638.0,267.0,571.0,355.0,2.0,1195.0,75.0,202.0,153.0,1.0,431.0,1626.0,44.7
458,Blythe Island Baptist,Glynn,2529.0,220.0,772.0,232.0,1.0,1225.0,86.0,312.0,83.0,1.0,482.0,1707.0,67.5
471,College Place UMC,Glynn,2367.0,161.0,500.0,273.0,1.0,935.0,58.0,206.0,115.0,0.0,379.0,1314.0,55.5
469,Northside Baptist,Glynn,3313.0,260.0,721.0,388.0,0.0,1369.0,103.0,257.0,152.0,2.0,514.0,1883.0,56.8
468,Ballard,Glynn,3286.0,240.0,831.0,300.0,1.0,1372.0,77.0,267.0,136.0,3.0,483.0,1855.0,56.5
467,C B Greer School,Glynn,3288.0,269.0,879.0,352.0,1.0,1501.0,113.0,371.0,151.0,1.0,636.0,2137.0,65.0
472,Howard Coffin Park,Glynn,3320.0,248.0,653.0,357.0,2.0,1260.0,76.0,235.0,131.0,0.0,442.0,1702.0,51.3
465,SE Baptist Bldg,Glynn,2109.0,198.0,540.0,149.0,1.0,888.0,73.0,185.0,73.0,1.0,332.0,1220.0,57.8
464,Sterling Church of God,Glynn,3925.0,359.0,1025.0,326.0,3.0,1713.0,118.0,430.0,127.0,1.0,676.0,2389.0,60.9
463,Jekyll Island,Glynn,774.0,193.0,102.0,141.0,2.0,438.0,72.0,39.0,45.0,0.0,156.0,594.0,76.7
462,First Baptist,Glynn,4316.0,252.0,1512.0,573.0,2.0,2339.0,94.0,528.0,209.0,0.0,831.0,3170.0,73.4
461,St William Catholic Church,Glynn,4333.0,236.0,1572.0,582.0,1.0,2391.0,81.0,624.0,199.0,1.0,905.0,3296.0,76.1
460,Hampton River,Glynn,2823.0,172.0,1023.0,427.0,0.0,1622.0,63.0,371.0,157.0,2.0,593.0,2215.0,78.5
466,Career Academy,Glynn,2960.0,286.0,767.0,297.0,2.0,1352.0,91.0,319.0,127.0,0.0,537.0,1889.0,63.8
1731,Gordon County,Gordon,6423.0,663.0,1459.0,451.0,2.0,2575.0,259.0,624.0,183.0,0.0,1066.0,3641.0,56.7
1732,Calhoun City,Gordon,9532.0,894.0,2278.0,793.0,1.0,3966.0,312.0,912.0,291.0,0.0,1515.0,5481.0,57.5
1733,Lily Pond,Gordon,1914.0,267.0,418.0,154.0,0.0,839.0,108.0,189.0,59.0,0.0,356.0,1195.0,62.4
1734,Fairmount,Gordon,1991.0,461.0,265.0,134.0,1.0,861.0,209.0,99.0,85.0,1.0,394.0,1255.0,63.0
1735,Red Bud,Gordon,2965.0,471.0,706.0,170.0,1.0,1348.0,188.0,257.0,67.0,0.0,512.0,1860.0,62.7
1727,Sonoraville,Gordon,5380.0,856.0,1239.0,368.0,1.0,2464.0,324.0,517.0,141.0,0.0,982.0,3446.0,64.1
1728,Pine Chapel,Gordon,1071.0,219.0,187.0,51.0,0.0,457.0,97.0,79.0,29.0,0.0,205.0,662.0,61.8
1726,Plainville,Gordon,2044.0,381.0,365.0,138.0,2.0,886.0,161.0,117.0,49.0,0.0,327.0,1213.0,59.3
1725,Sugar Valley,Gordon,1471.0,307.0,258.0,92.0,0.0,657.0,118.0,124.0,32.0,1.0,275.0,932.0,63.4
1729,Oostanaula,Gordon,667.0,153.0,93.0,56.0,0.0,302.0,75.0,36.0,33.0,0.0,144.0,446.0,66.9
1736,Resaca,Gordon,1532.0,284.0,226.0,88.0,0.0,598.0,122.0,115.0,44.0,0.0,281.0,879.0,57.4
1730,Oakman,Gordon,1439.0,307.0,188.0,96.0,0.0,591.0,125.0,81.0,34.0,0.0,240.0,831.0,57.7
1443,Midway,Grady,1412.0,153.0,346.0,129.0,1.0,629.0,71.0,161.0,72.0,1.0,305.0,934.0,66.1
1449,Woodland,Grady,2309.0,223.0,631.0,181.0,0.0,1035.0,116.0,360.0,96.0,0.0,572.0,1607.0,69.6
1447,Spring Hill,Grady,561.0,80.0,122.0,55.0,0.0,257.0,42.0,85.0,17.0,0.0,144.0,401.0,71.5
1446,Spence,Grady,758.0,157.0,136.0,62.0,0.0,355.0,60.0,65.0,31.0,0.0,156.0,511.0,67.4
1445,Ragan,Grady,475.0,70.0,97.0,48.0,0.0,215.0,38.0,50.0,27.0,0.0,115.0,330.0,69.5
1444,Pine Park,Grady,1003.0,152.0,224.0,62.0,0.0,438.0,58.0,101.0,44.0,2.0,205.0,643.0,64.1
1442,Limesink,Grady,320.0,47.0,83.0,22.0,0.0,152.0,16.0,42.0,18.0,0.0,76.0,228.0,71.2
1441,Higdon,Grady,854.0,152.0,140.0,94.0,0.0,386.0,76.0,68.0,55.0,0.0,199.0,585.0,68.5
1440,Duncanville,Grady,470.0,51.0,111.0,51.0,0.0,213.0,32.0,59.0,34.0,0.0,125.0,338.0,71.9
1437,Blowing Cave,Grady,916.0,136.0,228.0,43.0,3.0,410.0,59.0,107.0,22.0,2.0,190.0,600.0,65.5
1448,Whigham,Grady,1226.0,165.0,255.0,96.0,0.0,516.0,83.0,131.0,41.0,0.0,255.0,771.0,62.9
1438,Cairo 4th District,Grady,2532.0,153.0,590.0,250.0,1.0,994.0,77.0,231.0,159.0,2.0,469.0,1463.0,57.8
1439,Cairo 5th District,Grady,2606.0,197.0,681.0,200.0,4.0,1082.0,71.0,324.0,134.0,0.0,529.0,1611.0,61.8
1889,Old Salem,Greene,6961.0,382.0,2678.0,1061.0,2.0,4123.0,130.0,1150.0,382.0,2.0,1664.0,5787.0,83.1
1886,Union Point,Greene,1873.0,206.0,396.0,202.0,0.0,804.0,77.0,217.0,99.0,0.0,393.0,1197.0,63.9
1887,Siloam,Greene,991.0,108.0,226.0,119.0,0.0,453.0,47.0,108.0,41.0,0.0,196.0,649.0,65.5
1888,White Plains,Greene,347.0,40.0,88.0,32.0,0.0,160.0,19.0,53.0,16.0,0.0,88.0,248.0,71.5
1885,Greensboro,Greene,3999.0,253.0,1080.0,442.0,5.0,1780.0,94.0,504.0,221.0,1.0,820.0,2600.0,65.0
544,ROCKYCREEK A,Gwinnett,5939.0,527.0,1855.0,712.0,3.0,3097.0,188.0,684.0,279.0,0.0,1151.0,4248.0,71.5
577,LAWRENCEVILLE E,Gwinnett,2355.0,217.0,564.0,420.0,2.0,1203.0,83.0,195.0,122.0,0.0,400.0,1603.0,68.1
546,CATES C,Gwinnett,2903.0,252.0,796.0,446.0,1.0,1495.0,97.0,275.0,159.0,3.0,534.0,2029.0,69.9
548,BERKSHIRE D,Gwinnett,2945.0,208.0,843.0,639.0,3.0,1693.0,53.0,228.0,154.0,1.0,436.0,2129.0,72.3
549,BERKSHIRE E,Gwinnett,1997.0,174.0,600.0,356.0,1.0,1131.0,58.0,196.0,125.0,0.0,379.0,1510.0,75.6
550,BERKSHIRE F,Gwinnett,2254.0,267.0,448.0,323.0,1.0,1039.0,80.0,123.0,116.0,0.0,319.0,1358.0,60.2
551,CATES D,Gwinnett,3755.0,310.0,1074.0,681.0,2.0,2067.0,100.0,355.0,194.0,0.0,649.0,2716.0,72.3
552,CATES E,Gwinnett,2942.0,276.0,847.0,593.0,1.0,1717.0,77.0,282.0,187.0,1.0,547.0,2264.0,77.0
553,PINCKNEYVILLE E,Gwinnett,2184.0,268.0,470.0,258.0,7.0,1003.0,72.0,117.0,61.0,2.0,252.0,1255.0,57.5
554,PINCKNEYVILLE F,Gwinnett,2546.0,271.0,539.0,307.0,2.0,1119.0,75.0,136.0,90.0,1.0,302.0,1421.0,55.8
555,DUNCANS D,Gwinnett,7153.0,677.0,2197.0,1015.0,2.0,3891.0,204.0,762.0,331.0,0.0,1297.0,5188.0,72.5
556,PINCKNEYVILLE H,Gwinnett,4536.0,425.0,1221.0,965.0,3.0,2614.0,131.0,360.0,229.0,1.0,721.0,3335.0,73.5
545,CATES B,Gwinnett,1587.0,177.0,409.0,265.0,2.0,853.0,46.0,142.0,92.0,0.0,280.0,1133.0,71.4
547,HOG MOUNTAIN D,Gwinnett,3179.0,307.0,824.0,492.0,2.0,1625.0,116.0,308.0,130.0,0.0,554.0,2179.0,68.5
542,HOG MOUNTAIN A,Gwinnett,5011.0,452.0,1347.0,734.0,2.0,2535.0,171.0,436.0,174.0,0.0,781.0,3316.0,66.2
557,BAYCREEK B,Gwinnett,5969.0,520.0,1756.0,755.0,9.0,3040.0,163.0,558.0,266.0,1.0,988.0,4028.0,67.5
520,SUWANEE A,Gwinnett,1737.0,148.0,498.0,252.0,1.0,899.0,60.0,146.0,75.0,0.0,281.0,1180.0,67.9
521,BAYCREEK A,Gwinnett,2720.0,274.0,749.0,495.0,0.0,1518.0,93.0,279.0,136.0,0.0,508.0,2026.0,74.5
522,GOODWINS A,Gwinnett,3921.0,414.0,996.0,585.0,1.0,1996.0,132.0,323.0,181.0,1.0,637.0,2633.0,67.2
523,DULUTH A,Gwinnett,5042.0,330.0,1438.0,1041.0,1.0,2810.0,112.0,441.0,286.0,1.0,840.0,3650.0,72.4
524,DUNCANS A,Gwinnett,4729.0,325.0,1568.0,699.0,1.0,2593.0,141.0,619.0,239.0,1.0,1000.0,3593.0,76.0
525,PUCKETTS A,Gwinnett,5692.0,363.0,1951.0,808.0,1.0,3123.0,97.0,754.0,270.0,0.0,1121.0,4244.0,74.6
526,CATES A,Gwinnett,2387.0,216.0,604.0,402.0,2.0,1224.0,66.0,199.0,160.0,0.0,425.0,1649.0,69.1
527,BERKSHIRE A,Gwinnett,2555.0,339.0,480.0,307.0,2.0,1128.0,82.0,161.0,110.0,0.0,353.0,1481.0,58.0
528,BERKSHIRE B,Gwinnett,5338.0,312.0,1469.0,870.0,6.0,2657.0,95.0,381.0,259.0,1.0,736.0,3393.0,63.6
529,DUNCANS C,Gwinnett,3040.0,277.0,1016.0,420.0,1.0,1714.0,128.0,373.0,137.0,0.0,638.0,2352.0,77.4
543,HOG MOUNTAIN B,Gwinnett,4583.0,382.0,1323.0,775.0,3.0,2483.0,175.0,447.0,257.0,1.0,880.0,3363.0,73.4
530,GARNERS A,Gwinnett,3520.0,258.0,1082.0,670.0,1.0,2011.0,76.0,380.0,183.0,1.0,640.0,2651.0,75.3
532,LAWRENCEVILLE B,Gwinnett,5097.0,257.0,1541.0,698.0,2.0,2498.0,86.0,506.0,266.0,1.0,859.0,3357.0,65.9
533,MARTINS A,Gwinnett,3303.0,352.0,774.0,377.0,6.0,1509.0,94.0,198.0,129.0,0.0,421.0,1930.0,58.4
534,MARTINS B,Gwinnett,3001.0,278.0,735.0,390.0,1.0,1404.0,114.0,226.0,119.0,0.0,459.0,1863.0,62.1
535,MARTINS C,Gwinnett,2549.0,299.0,599.0,397.0,4.0,1299.0,95.0,201.0,117.0,1.0,414.0,1713.0,67.2
536,PINCKNEYVILLE A,Gwinnett,2791.0,325.0,597.0,322.0,6.0,1250.0,108.0,134.0,84.0,0.0,326.0,1576.0,56.5
537,PINCKNEYVILLE B,Gwinnett,3485.0,315.0,766.0,379.0,6.0,1466.0,89.0,194.0,116.0,0.0,399.0,1865.0,53.5
538,PINCKNEYVILLE C,Gwinnett,2082.0,253.0,485.0,481.0,5.0,1224.0,108.0,122.0,128.0,0.0,358.0,1582.0,76.0
539,PINCKNEYVILLE D,Gwinnett,2264.0,272.0,446.0,219.0,4.0,941.0,73.0,126.0,71.0,1.0,271.0,1212.0,53.5
540,SUGAR HILL A,Gwinnett,4654.0,488.0,1060.0,536.0,3.0,2087.0,158.0,401.0,229.0,1.0,789.0,2876.0,61.8
541,SUGAR HILL B,Gwinnett,5596.0,552.0,1540.0,724.0,8.0,2824.0,220.0,512.0,240.0,5.0,977.0,3801.0,67.9
531,LAWRENCEVILLE A,Gwinnett,3635.0,297.0,805.0,436.0,3.0,1541.0,104.0,289.0,175.0,0.0,568.0,2109.0,58.0
558,LAWRENCEVILLE C,Gwinnett,3037.0,323.0,796.0,440.0,1.0,1560.0,101.0,276.0,145.0,0.0,522.0,2082.0,68.6
567,PINCKNEYVILLE J,Gwinnett,2613.0,272.0,597.0,236.0,3.0,1108.0,67.0,154.0,87.0,0.0,308.0,1416.0,54.2
560,ROCKBRIDGE B,Gwinnett,4177.0,346.0,1134.0,556.0,2.0,2038.0,87.0,325.0,184.0,0.0,596.0,2634.0,63.1
582,PINCKNEYVILLE O,Gwinnett,3359.0,317.0,804.0,333.0,2.0,1456.0,81.0,213.0,98.0,3.0,395.0,1851.0,55.1
583,PUCKETTS E,Gwinnett,5660.0,384.0,1595.0,782.0,4.0,2765.0,149.0,532.0,259.0,0.0,940.0,3705.0,65.5
584,CATES I,Gwinnett,3537.0,315.0,1059.0,643.0,0.0,2017.0,126.0,301.0,191.0,0.0,618.0,2635.0,74.5
585,CATES J,Gwinnett,3478.0,293.0,967.0,641.0,3.0,1904.0,120.0,265.0,176.0,0.0,561.0,2465.0,70.9
586,GOODWINS B,Gwinnett,3960.0,371.0,1128.0,655.0,0.0,2154.0,132.0,363.0,206.0,1.0,702.0,2856.0,72.1
587,LAWRENCEVILLE F,Gwinnett,4061.0,354.0,1134.0,579.0,4.0,2071.0,109.0,322.0,151.0,0.0,582.0,2653.0,65.3
588,MARTINS E,Gwinnett,6193.0,573.0,1293.0,573.0,6.0,2445.0,169.0,338.0,170.0,1.0,678.0,3123.0,50.4
581,BERKSHIRE H,Gwinnett,1987.0,190.0,413.0,290.0,3.0,896.0,65.0,91.0,86.0,0.0,242.0,1138.0,57.3
589,PINCKNEYVILLE P,Gwinnett,2185.0,281.0,484.0,431.0,2.0,1198.0,69.0,153.0,144.0,0.0,366.0,1564.0,71.6
591,ROCKBRIDGE C,Gwinnett,5125.0,328.0,1610.0,853.0,3.0,2794.0,89.0,437.0,283.0,3.0,812.0,3606.0,70.4
592,ROCKBRIDGE D,Gwinnett,3642.0,207.0,1125.0,608.0,7.0,1947.0,63.0,373.0,191.0,0.0,627.0,2574.0,70.7
593,GOODWINS C,Gwinnett,5804.0,522.0,1368.0,884.0,1.0,2775.0,168.0,417.0,287.0,0.0,872.0,3647.0,62.8
594,BAYCREEK K,Gwinnett,3824.0,219.0,1220.0,643.0,1.0,2083.0,90.0,376.0,204.0,0.0,670.0,2753.0,72.0
595,CATES K,Gwinnett,2810.0,282.0,784.0,492.0,2.0,1560.0,117.0,250.0,117.0,0.0,484.0,2044.0,72.7
596,BAYCREEK C,Gwinnett,6499.0,494.0,2067.0,940.0,2.0,3503.0,172.0,666.0,276.0,1.0,1115.0,4618.0,71.1
597,CATES L,Gwinnett,4185.0,351.0,1165.0,628.0,2.0,2146.0,130.0,352.0,221.0,1.0,704.0,2850.0,68.1
590,PINCKNEYVILLE Q,Gwinnett,1915.0,266.0,384.0,196.0,2.0,848.0,81.0,108.0,56.0,1.0,246.0,1094.0,57.1
580,GARNERS D,Gwinnett,3490.0,252.0,920.0,572.0,0.0,1744.0,75.0,256.0,178.0,0.0,509.0,2253.0,64.6
579,PINCKNEYVILLE M,Gwinnett,2673.0,313.0,684.0,605.0,0.0,1602.0,103.0,246.0,181.0,0.0,530.0,2132.0,79.8
578,PINCKNEYVILLE L,Gwinnett,2330.0,275.0,566.0,688.0,0.0,1529.0,104.0,120.0,174.0,1.0,399.0,1928.0,82.7
561,GARNERS B,Gwinnett,3178.0,230.0,937.0,540.0,2.0,1709.0,68.0,291.0,141.0,1.0,501.0,2210.0,69.5
562,CATES F,Gwinnett,1787.0,226.0,454.0,321.0,1.0,1002.0,84.0,139.0,117.0,1.0,341.0,1343.0,75.2
563,CATES G,Gwinnett,2875.0,224.0,910.0,587.0,0.0,1721.0,97.0,264.0,174.0,0.0,535.0,2256.0,78.5
564,DULUTH B,Gwinnett,3551.0,332.0,759.0,673.0,4.0,1768.0,102.0,260.0,200.0,2.0,564.0,2332.0,65.7
565,GARNERS C,Gwinnett,2030.0,179.0,577.0,292.0,2.0,1050.0,66.0,142.0,85.0,0.0,293.0,1343.0,66.2
566,PINCKNEYVILLE I,Gwinnett,2635.0,271.0,591.0,308.0,1.0,1171.0,89.0,153.0,105.0,0.0,347.0,1518.0,57.6
519,DACULA,Gwinnett,4777.0,360.0,1418.0,622.0,1.0,2401.0,117.0,533.0,200.0,1.0,851.0,3252.0,68.1
568,BERKSHIRE G,Gwinnett,2419.0,182.0,780.0,411.0,1.0,1374.0,82.0,246.0,122.0,0.0,450.0,1824.0,75.4
569,CATES H,Gwinnett,3924.0,336.0,1023.0,505.0,1.0,1865.0,76.0,295.0,150.0,0.0,521.0,2386.0,60.8
570,SUGAR HILL C,Gwinnett,5085.0,590.0,1422.0,707.0,0.0,2719.0,213.0,520.0,221.0,0.0,954.0,3673.0,72.2
571,SUGAR HILL D,Gwinnett,4624.0,373.0,1352.0,553.0,6.0,2284.0,132.0,527.0,179.0,2.0,840.0,3124.0,67.6
572,DULUTH C,Gwinnett,2229.0,249.0,523.0,410.0,3.0,1185.0,76.0,151.0,101.0,1.0,329.0,1514.0,67.9
573,DULUTH D,Gwinnett,5077.0,393.0,1271.0,757.0,11.0,2432.0,132.0,378.0,186.0,7.0,703.0,3135.0,61.7
574,PINCKNEYVILLE K,Gwinnett,3754.0,385.0,805.0,433.0,7.0,1630.0,122.0,203.0,107.0,3.0,435.0,2065.0,55.0
575,PINCKNEYVILLE N,Gwinnett,3819.0,473.0,894.0,413.0,4.0,1784.0,103.0,233.0,114.0,2.0,452.0,2236.0,58.5
576,LAWRENCEVILLE D,Gwinnett,5012.0,483.0,1010.0,510.0,8.0,2011.0,113.0,317.0,178.0,4.0,612.0,2623.0,52.3
600,LAWRENCEVILLE G,Gwinnett,3046.0,263.0,782.0,402.0,1.0,1448.0,91.0,248.0,130.0,0.0,469.0,1917.0,62.9
559,MARTINS D,Gwinnett,2402.0,284.0,443.0,273.0,2.0,1002.0,70.0,116.0,87.0,1.0,274.0,1276.0,53.1
