,Precinct,County,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,calc_participation
1991,Kansas,Carroll,1165.0,357.0,229.0,90.0,0.0,676.0,80.0,44.0,11.0,0.0,135.0,811.0,69.6
1992,Bowdon,Carroll,3289.0,556.0,646.0,252.0,0.0,1454.0,159.0,155.0,81.0,1.0,396.0,1850.0,56.2
1993,Sandhill,Carroll,4459.0,483.0,1354.0,343.0,2.0,2182.0,129.0,328.0,80.0,1.0,538.0,2720.0,61.0
1994,Center Point,Carroll,1775.0,380.0,527.0,165.0,1.0,1073.0,89.0,120.0,24.0,0.0,233.0,1306.0,73.6
2014,County Admin Bldg,Carroll,2620.0,193.0,916.0,283.0,1.0,1393.0,48.0,191.0,49.0,1.0,289.0,1682.0,64.2
2015,Tabernacle Church,Carroll,1628.0,128.0,533.0,225.0,1.0,887.0,37.0,127.0,42.0,0.0,206.0,1093.0,67.1
2016,Burson Center,Carroll,1466.0,132.0,449.0,156.0,1.0,738.0,37.0,128.0,24.0,0.0,189.0,927.0,63.2
2017,Old Camp Church,Carroll,2297.0,338.0,764.0,227.0,2.0,1331.0,77.0,163.0,36.0,0.0,276.0,1607.0,70.0
2018,Oak Grove,Carroll,1668.0,261.0,456.0,122.0,0.0,839.0,58.0,128.0,35.0,0.0,221.0,1060.0,63.5
2003,V R County South,Carroll,2942.0,276.0,945.0,282.0,1.0,1504.0,67.0,233.0,49.0,0.0,349.0,1853.0,63.0
2002,Bethany,Carroll,4779.0,439.0,1227.0,362.0,1.0,2029.0,113.0,303.0,81.0,0.0,497.0,2526.0,52.9
703,Blackstock,Catoosa,1952.0,292.0,529.0,151.0,1.0,973.0,109.0,132.0,18.0,0.0,259.0,1232.0,63.1
704,Boynton,Catoosa,6027.0,656.0,2363.0,546.0,3.0,3568.0,140.0,522.0,78.0,0.0,740.0,4308.0,71.5
709,Lakeview,Catoosa,3572.0,354.0,1062.0,272.0,3.0,1691.0,73.0,242.0,47.0,0.0,362.0,2053.0,57.5
706,Chambers,Catoosa,2552.0,298.0,1039.0,240.0,2.0,1579.0,74.0,223.0,33.0,0.0,330.0,1909.0,74.8
707,Ft Oglethorpe,Catoosa,4054.0,404.0,1344.0,422.0,1.0,2171.0,63.0,259.0,71.0,0.0,393.0,2564.0,63.2
708,Graysville,Catoosa,4501.0,547.0,1586.0,351.0,3.0,2487.0,107.0,292.0,72.0,0.0,471.0,2958.0,65.7
710,Poplar Springs,Catoosa,4191.0,431.0,1593.0,363.0,0.0,2387.0,96.0,319.0,59.0,1.0,475.0,2862.0,68.3
711,Ringgold,Catoosa,7414.0,586.0,3020.0,733.0,3.0,4342.0,123.0,576.0,125.0,0.0,824.0,5166.0,69.7
712,Westside,Catoosa,5895.0,401.0,2116.0,537.0,1.0,3055.0,90.0,441.0,88.0,1.0,620.0,3675.0,62.3
713,Woodstation,Catoosa,2946.0,478.0,1050.0,225.0,3.0,1756.0,102.0,241.0,36.0,0.0,379.0,2135.0,72.5
705,Catoosa Keith,Catoosa,2611.0,408.0,789.0,215.0,0.0,1412.0,123.0,183.0,39.0,0.0,345.0,1757.0,67.3
1683,Folkston,Charlton,2420.0,219.0,599.0,210.0,0.0,1028.0,78.0,228.0,62.0,0.0,368.0,1396.0,57.7
1684,GA Bend,Charlton,509.0,162.0,55.0,31.0,0.0,248.0,50.0,10.0,10.0,0.0,70.0,318.0,62.5
1685,St George,Charlton,661.0,158.0,93.0,42.0,0.0,293.0,53.0,32.0,11.0,1.0,97.0,390.0,59.0
1686,American Legion,Charlton,748.0,90.0,247.0,52.0,0.0,389.0,36.0,87.0,18.0,0.0,141.0,530.0,70.9
1687,Homeland,Charlton,864.0,124.0,258.0,46.0,0.0,428.0,35.0,70.0,16.0,0.0,121.0,549.0,63.5
1688,Folkston Fire,Charlton,767.0,54.0,282.0,51.0,0.0,387.0,20.0,88.0,15.0,0.0,123.0,510.0,66.5
1689,Racepond,Charlton,266.0,39.0,68.0,18.0,1.0,126.0,24.0,41.0,2.0,0.0,67.0,193.0,72.6
1690,Winokur,Charlton,317.0,67.0,65.0,25.0,0.0,157.0,24.0,28.0,0.0,0.0,52.0,209.0,65.9
1857,8-15C Garden City Rec Center,Chatham,1622.0,167.0,219.0,179.0,2.0,567.0,62.0,95.0,64.0,1.0,222.0,789.0,48.6
1858,8-16C Royal Cinemas and IMAX,Chatham,3087.0,269.0,847.0,593.0,1.0,1710.0,68.0,220.0,103.0,2.0,393.0,2103.0,68.1
1824,6-05C Windsor Hall,Chatham,1993.0,262.0,391.0,294.0,0.0,947.0,92.0,97.0,67.0,0.0,256.0,1203.0,60.4
1823,6-03C Crusader Comm Center,Chatham,2736.0,385.0,634.0,480.0,1.0,1500.0,111.0,155.0,110.0,1.0,377.0,1877.0,68.6
1822,6-02C Windsor Forest Baptist,Chatham,2290.0,444.0,551.0,450.0,1.0,1446.0,93.0,122.0,66.0,0.0,281.0,1727.0,75.4
1821,6-01C White Bluff Presbyterian,Chatham,1919.0,247.0,396.0,276.0,4.0,923.0,92.0,82.0,46.0,2.0,222.0,1145.0,59.7
1820,5-11C Largo-Tibet Elementary,Chatham,3019.0,286.0,557.0,463.0,4.0,1310.0,113.0,168.0,77.0,5.0,363.0,1673.0,55.4
1819,5-10C Tatumville Community Center,Chatham,3507.0,361.0,521.0,501.0,5.0,1388.0,196.0,185.0,156.0,0.0,537.0,1925.0,54.9
1812,5-01C Bartlett Middle School,Chatham,1063.0,159.0,176.0,135.0,0.0,470.0,54.0,49.0,26.0,0.0,129.0,599.0,56.3
1817,5-07C Station 1,Chatham,1856.0,245.0,335.0,236.0,3.0,819.0,64.0,82.0,54.0,2.0,202.0,1021.0,55.0
1816,5-06C Seed Church,Chatham,2598.0,247.0,367.0,306.0,3.0,923.0,97.0,125.0,69.0,3.0,294.0,1217.0,46.8
1815,5-05C Liberty City Comm Ctr,Chatham,2574.0,302.0,399.0,438.0,2.0,1141.0,131.0,166.0,125.0,0.0,422.0,1563.0,60.7
1814,5-03C Butler Presbyterian Church,Chatham,1078.0,142.0,117.0,136.0,6.0,401.0,55.0,44.0,42.0,0.0,141.0,542.0,50.3
1813,5-02C Senior Citizens Center,Chatham,783.0,88.0,95.0,103.0,0.0,286.0,40.0,33.0,28.0,1.0,102.0,388.0,49.6
1856,8-13C Savannah Christian,Chatham,1022.0,119.0,107.0,75.0,1.0,302.0,33.0,32.0,22.0,1.0,88.0,390.0,38.2
1811,4-15C Skidaway Island State Park,Chatham,0.0,291.0,385.0,675.0,3.0,1354.0,43.0,66.0,53.0,1.0,163.0,1517.0,
1810,4-14C Skidaway Island Baptist,Chatham,1744.0,337.0,391.0,557.0,3.0,1288.0,56.0,53.0,41.0,0.0,150.0,1438.0,82.5
1818,5-08C Savannah Primitive BC,Chatham,1848.0,199.0,338.0,302.0,2.0,841.0,85.0,106.0,46.0,0.0,237.0,1078.0,58.3
1855,8-12C Beach High School,Chatham,1310.0,152.0,202.0,131.0,2.0,487.0,47.0,54.0,27.0,0.0,128.0,615.0,46.9
1826,6-08C Christ Memorial Baptist Church,Chatham,2194.0,221.0,403.0,287.0,1.0,912.0,98.0,117.0,53.0,1.0,269.0,1181.0,53.8
1853,8-10C Carver Heights Comm Ctr,Chatham,1784.0,227.0,177.0,253.0,0.0,657.0,125.0,94.0,78.0,0.0,297.0,954.0,53.5
1847,8-03C Silk Hope Baptist Church,Chatham,831.0,165.0,118.0,83.0,0.0,366.0,43.0,24.0,17.0,0.0,84.0,450.0,54.2
1848,8-05C W Broad St YMCA,Chatham,1543.0,191.0,163.0,118.0,1.0,473.0,81.0,53.0,38.0,0.0,172.0,645.0,41.8
1849,8-06C Tompkins Rec Center,Chatham,1055.0,145.0,106.0,112.0,2.0,365.0,61.0,47.0,43.0,1.0,152.0,517.0,49.0
1850,8-07C Woodville-Tompkins TI,Chatham,630.0,84.0,74.0,64.0,0.0,222.0,40.0,29.0,22.0,1.0,92.0,314.0,49.8
1846,8-02C Hellenic Center,Chatham,1709.0,220.0,348.0,245.0,1.0,814.0,49.0,70.0,28.0,0.0,147.0,961.0,56.2
1845,8-01C Civic Center,Chatham,850.0,60.0,112.0,86.0,3.0,261.0,24.0,22.0,10.0,0.0,56.0,317.0,37.3
1844,7-16C Pooler Recreation Center Gymnasium,Chatham,3701.0,265.0,1142.0,724.0,7.0,2138.0,73.0,231.0,120.0,4.0,428.0,2566.0,69.3
1843,7-15C Rice Creek School,Chatham,2564.0,415.0,478.0,260.0,2.0,1155.0,117.0,151.0,63.0,2.0,333.0,1488.0,58.0
1842,7-14C Coastal Cathedral,Chatham,7572.0,733.0,1774.0,1343.0,8.0,3858.0,233.0,480.0,273.0,2.0,988.0,4846.0,64.0
1841,7-13C Southside Fire Trng Ctr,Chatham,2513.0,237.0,793.0,641.0,0.0,1671.0,57.0,158.0,82.0,1.0,298.0,1969.0,78.4
1840,7-12C Pooler Church,Chatham,3334.0,262.0,939.0,558.0,4.0,1763.0,89.0,294.0,118.0,0.0,501.0,2264.0,67.9
1851,8-08C Resur of Our Lord Church,Chatham,1704.0,208.0,191.0,189.0,2.0,590.0,118.0,68.0,80.0,1.0,267.0,857.0,50.3
1854,8-11C Butler Elementary,Chatham,1386.0,176.0,224.0,274.0,0.0,674.0,75.0,82.0,74.0,0.0,231.0,905.0,65.3
1839,7-11C Seventh Day Adv Church,Chatham,6469.0,717.0,1559.0,866.0,10.0,3152.0,191.0,357.0,171.0,3.0,722.0,3874.0,59.9
1837,7-09C Savannah Holy C of G,Chatham,2823.0,340.0,538.0,403.0,2.0,1283.0,98.0,148.0,92.0,2.0,340.0,1623.0,57.5
1836,7-08C Bloomingdale Comm Ctr,Chatham,2733.0,445.0,577.0,280.0,1.0,1303.0,125.0,172.0,65.0,0.0,362.0,1665.0,60.9
1835,7-07C Rothwell Baptist Church,Chatham,3932.0,340.0,1060.0,667.0,5.0,2072.0,61.0,266.0,100.0,3.0,430.0,2502.0,63.6
1834,7-06C Pooler City Hall,Chatham,3555.0,317.0,849.0,434.0,2.0,1602.0,97.0,225.0,96.0,0.0,418.0,2020.0,56.8
1833,7-05C Woodlawn Baptist Church,Chatham,1305.0,204.0,226.0,117.0,0.0,547.0,68.0,72.0,30.0,0.0,170.0,717.0,54.9
1832,7-04C Lake Shore Comm Ctr,Chatham,3067.0,441.0,683.0,315.0,1.0,1440.0,138.0,190.0,82.0,0.0,410.0,1850.0,60.3
1831,7-03C PB Edwards Gym,Chatham,1290.0,297.0,152.0,131.0,0.0,580.0,99.0,37.0,21.0,0.0,157.0,737.0,57.1
1830,7-01C Garden City Senior Ctr,Chatham,1542.0,229.0,258.0,196.0,0.0,683.0,65.0,59.0,42.0,0.0,166.0,849.0,55.1
1829,6-11C Bamboo Farms,Chatham,5149.0,599.0,1071.0,667.0,5.0,2342.0,167.0,327.0,151.0,4.0,649.0,2991.0,58.1
1828,6-10C Station 3,Chatham,4184.0,522.0,1101.0,778.0,5.0,2406.0,116.0,218.0,123.0,2.0,459.0,2865.0,68.5
1827,6-09C Trinity Lutheran Church,Chatham,3319.0,458.0,783.0,563.0,5.0,1809.0,108.0,165.0,86.0,3.0,362.0,2171.0,65.4
1825,6-06C The Light Church,Chatham,1543.0,215.0,293.0,199.0,0.0,707.0,64.0,84.0,32.0,0.0,180.0,887.0,57.5
1838,7-10C Progressive Rec Center,Chatham,4288.0,481.0,964.0,579.0,7.0,2031.0,123.0,234.0,109.0,0.0,466.0,2497.0,58.2
1852,8-09C Moses Jackson Center,Chatham,1362.0,173.0,138.0,143.0,5.0,459.0,94.0,57.0,55.0,2.0,208.0,667.0,49.0
1789,3-03C Savannah High School,Chatham,1185.0,142.0,173.0,102.0,4.0,421.0,64.0,56.0,40.0,0.0,160.0,581.0,49.0
1808,4-12C St Peters Episcopal,Chatham,2294.0,552.0,501.0,596.0,3.0,1652.0,93.0,77.0,66.0,0.0,236.0,1888.0,82.3
1784,2-09C Salvation Army,Chatham,3342.0,330.0,634.0,532.0,2.0,1498.0,142.0,164.0,119.0,2.0,427.0,1925.0,57.6
1783,2-07C Christ Community Church,Chatham,2808.0,306.0,491.0,388.0,2.0,1187.0,113.0,141.0,71.0,0.0,325.0,1512.0,53.8
1782,2-06C Eli Whitney Complex,Chatham,759.0,110.0,107.0,73.0,2.0,292.0,39.0,24.0,24.0,0.0,87.0,379.0,49.9
1781,2-05C Holy Spirit Lutheran Church,Chatham,2079.0,252.0,432.0,289.0,3.0,976.0,79.0,91.0,70.0,1.0,241.0,1217.0,58.5
1780,2-04C Fellowship of Love Church,Chatham,3178.0,366.0,487.0,452.0,1.0,1306.0,116.0,135.0,134.0,0.0,385.0,1691.0,53.2
1779,2-03C W W Law Center,Chatham,1609.0,189.0,242.0,215.0,1.0,647.0,57.0,54.0,35.0,1.0,147.0,794.0,49.3
1778,2-02C Blackshear Community Center,Chatham,1714.0,183.0,269.0,201.0,4.0,657.0,74.0,51.0,52.0,5.0,182.0,839.0,48.9
1777,1-17C Islands Christian Church,Chatham,3136.0,455.0,854.0,748.0,1.0,2058.0,102.0,175.0,89.0,0.0,366.0,2424.0,77.3
1785,2-11C Stillwell Towers,Chatham,1900.0,261.0,236.0,226.0,1.0,724.0,96.0,76.0,55.0,0.0,227.0,951.0,50.1
1776,1-16C Ferguson Ave Baptist,Chatham,2905.0,585.0,671.0,423.0,5.0,1684.0,118.0,161.0,58.0,0.0,337.0,2021.0,69.6
1774,1-13C The Sanctuary,Chatham,1396.0,259.0,293.0,237.0,1.0,790.0,63.0,72.0,34.0,0.0,169.0,959.0,68.7
1773,1-12C Isle of Hope Baptist,Chatham,1909.0,510.0,449.0,395.0,1.0,1355.0,84.0,79.0,54.0,0.0,217.0,1572.0,82.3
1772,1-10C St Thomas Episcopal Church,Chatham,1101.0,323.0,232.0,241.0,1.0,797.0,62.0,30.0,23.0,1.0,116.0,913.0,82.9
1771,1-09C Immanuel Baptist Church,Chatham,739.0,116.0,119.0,112.0,3.0,350.0,26.0,31.0,14.0,0.0,71.0,421.0,57.0
1809,4-13C Skidaway Island Pres Church,Chatham,2469.0,486.0,588.0,743.0,3.0,1820.0,75.0,76.0,64.0,0.0,215.0,2035.0,82.4
1769,1-06C Central Church of Christ,Chatham,2035.0,367.0,455.0,456.0,2.0,1280.0,63.0,71.0,57.0,0.0,191.0,1471.0,72.3
1768,1-05C JEA Building,Chatham,2106.0,289.0,527.0,460.0,1.0,1277.0,72.0,101.0,43.0,1.0,217.0,1494.0,70.9
1767,1-01C First Presbyterian Church,Chatham,3187.0,437.0,893.0,815.0,0.0,2145.0,80.0,133.0,81.0,0.0,294.0,2439.0,76.5
1775,1-14C Compassion Christian Church,Chatham,1718.0,244.0,408.0,351.0,1.0,1004.0,57.0,101.0,52.0,0.0,210.0,1214.0,70.7
1786,2-12C Williams Court Apts,Chatham,1683.0,185.0,317.0,249.0,3.0,754.0,45.0,57.0,47.0,1.0,150.0,904.0,53.7
1770,1-08C Grace United Methodist Church,Chatham,1667.0,338.0,350.0,286.0,1.0,975.0,68.0,75.0,48.0,0.0,191.0,1166.0,69.9
1788,3-02C Temple Mickve Israel,Chatham,1598.0,164.0,423.0,352.0,2.0,941.0,40.0,52.0,34.0,0.0,126.0,1067.0,66.8
1806,4-10C Guard House Comm Ctr,Chatham,1469.0,387.0,295.0,256.0,2.0,940.0,81.0,49.0,32.0,1.0,163.0,1103.0,75.1
1805,4-08C Wilmington Island Pres Church,Chatham,2678.0,538.0,722.0,565.0,2.0,1827.0,87.0,128.0,70.0,0.0,285.0,2112.0,78.9
1804,4-07C Wilmington Island UMC,Chatham,3370.0,532.0,808.0,657.0,2.0,1999.0,118.0,174.0,70.0,1.0,363.0,2362.0,70.1
1803,4-06C First Baptist of the Island,Chatham,2252.0,467.0,584.0,390.0,3.0,1444.0,78.0,123.0,55.0,0.0,256.0,1700.0,75.5
1802,4-05C St Francis Episcopal Church,Chatham,2244.0,479.0,555.0,386.0,1.0,1421.0,98.0,92.0,59.0,0.0,249.0,1670.0,74.4
1801,4-04C Lighthouse Baptist Church,Chatham,2470.0,454.0,581.0,452.0,4.0,1491.0,94.0,118.0,59.0,0.0,271.0,1762.0,71.3
1800,4-02C Frank Murray Comm Center,Chatham,2472.0,358.0,616.0,394.0,0.0,1368.0,71.0,134.0,51.0,0.0,256.0,1624.0,65.7
1799,3-15C Eli Whitney Complex,Chatham,816.0,88.0,209.0,223.0,0.0,520.0,35.0,39.0,29.0,0.0,103.0,623.0,76.3
1798,3-14C Oglethorpe Charter Academy,Chatham,2381.0,246.0,464.0,408.0,1.0,1119.0,85.0,152.0,112.0,0.0,349.0,1468.0,61.7
1787,3-01C Old Courthouse,Chatham,458.0,63.0,97.0,103.0,1.0,264.0,8.0,9.0,6.0,0.0,23.0,287.0,62.7
1807,4-11C Tybee Island School Cafe,Chatham,1640.0,549.0,228.0,273.0,1.0,1051.0,99.0,43.0,28.0,0.0,170.0,1221.0,74.5
1797,3-13C New Cov 7 Day Adv Ch,Chatham,2303.0,291.0,469.0,310.0,1.0,1071.0,69.0,110.0,61.0,0.0,240.0,1311.0,56.9
1790,3-04C First African Baptist Church,Chatham,1558.0,234.0,194.0,183.0,0.0,611.0,103.0,56.0,59.0,0.0,218.0,829.0,53.2
1791,3-05C Aldersgate Youth Center,Chatham,2107.0,284.0,337.0,260.0,1.0,882.0,89.0,92.0,67.0,1.0,249.0,1131.0,53.7
1792,3-08C Jenkins High School,Chatham,1210.0,159.0,256.0,183.0,0.0,598.0,47.0,67.0,40.0,0.0,154.0,752.0,62.1
1793,3-09C Cokesbury Methodist,Chatham,664.0,182.0,118.0,116.0,0.0,416.0,36.0,26.0,16.0,1.0,79.0,495.0,74.5
1794,3-10C Bible Baptist Church,Chatham,2640.0,335.0,415.0,372.0,1.0,1123.0,151.0,157.0,115.0,1.0,424.0,1547.0,58.6
1795,3-11C Southside Baptist Church,Chatham,1481.0,211.0,241.0,194.0,2.0,648.0,77.0,70.0,47.0,1.0,195.0,843.0,56.9
1796,3-12C Thunderbolt Muni Complex,Chatham,1678.0,343.0,301.0,243.0,0.0,887.0,92.0,66.0,65.0,0.0,223.0,1110.0,66.2
1884,Activity Center,Chattahoochee,0.0,305.0,545.0,206.0,2.0,1058.0,107.0,182.0,65.0,1.0,355.0,1413.0,
725,Haywood,Chattooga,169.0,59.0,19.0,6.0,1.0,85.0,19.0,3.0,2.0,0.0,24.0,109.0,64.5
732,Subligna,Chattooga,489.0,139.0,104.0,49.0,1.0,293.0,29.0,23.0,13.0,0.0,65.0,358.0,73.2
735,Pennville,Chattooga,588.0,63.0,172.0,40.0,0.0,275.0,13.0,41.0,8.0,0.0,62.0,337.0,57.3
726,Lyerly,Chattooga,934.0,187.0,238.0,66.0,0.0,491.0,59.0,67.0,13.0,1.0,140.0,631.0,67.6
727,Trion,Chattooga,3496.0,489.0,1028.0,318.0,1.0,1836.0,121.0,232.0,58.0,0.0,411.0,2247.0,64.3
728,Summerville,Chattooga,5155.0,514.0,1572.0,530.0,2.0,2618.0,151.0,424.0,123.0,0.0,698.0,3316.0,64.3
724,Dirtseller,Chattooga,186.0,36.0,53.0,8.0,0.0,97.0,10.0,15.0,1.0,0.0,26.0,123.0,66.1
730,Dirttown,Chattooga,897.0,218.0,237.0,90.0,0.0,545.0,49.0,52.0,21.0,0.0,122.0,667.0,74.4
731,Seminole,Chattooga,138.0,26.0,37.0,18.0,0.0,81.0,10.0,9.0,2.0,0.0,21.0,102.0,73.9
733,Alpine,Chattooga,872.0,230.0,206.0,83.0,0.0,519.0,53.0,36.0,13.0,0.0,102.0,621.0,71.2
729,Teloga,Chattooga,593.0,70.0,205.0,74.0,0.0,349.0,15.0,53.0,8.0,0.0,76.0,425.0,71.7
734,Cloudland,Chattooga,378.0,75.0,106.0,43.0,0.0,224.0,13.0,31.0,13.0,0.0,57.0,281.0,74.3
723,Coldwater,Chattooga,248.0,23.0,77.0,32.0,0.0,132.0,10.0,26.0,9.0,0.0,45.0,177.0,71.4
482,Bradshaw,Cherokee,4491.0,470.0,1722.0,851.0,0.0,3043.0,93.0,303.0,103.0,0.0,499.0,3542.0,78.9
481,Booth,Cherokee,3899.0,438.0,1400.0,761.0,0.0,2599.0,77.0,226.0,87.0,0.0,390.0,2989.0,76.7
480,Bells,Cherokee,5906.0,712.0,1640.0,966.0,1.0,3319.0,156.0,336.0,147.0,0.0,639.0,3958.0,67.0
479,Bascomb,Cherokee,4115.0,619.0,1295.0,656.0,0.0,2570.0,100.0,260.0,89.0,0.0,449.0,3019.0,73.4
478,Ball Ground,Cherokee,4065.0,468.0,1521.0,411.0,1.0,2401.0,94.0,339.0,61.0,0.0,494.0,2895.0,71.2
477,Avery,Cherokee,3592.0,437.0,1348.0,617.0,0.0,2402.0,76.0,220.0,86.0,0.0,382.0,2784.0,77.5
476,Arnold Mill,Cherokee,4884.0,770.0,1564.0,913.0,0.0,3247.0,137.0,274.0,95.0,0.0,506.0,3753.0,76.8
475,Air Acres,Cherokee,3050.0,467.0,930.0,582.0,2.0,1981.0,71.0,155.0,72.0,0.0,298.0,2279.0,74.7
484,Canton,Cherokee,8213.0,697.0,2399.0,1628.0,0.0,4724.0,118.0,445.0,183.0,0.0,746.0,5470.0,66.6
504,Rosecreek,Cherokee,3748.0,507.0,1230.0,606.0,0.0,2343.0,106.0,264.0,80.0,0.0,450.0,2793.0,74.5
509,Toonigh,Cherokee,6641.0,746.0,2404.0,1063.0,0.0,4213.0,123.0,423.0,114.0,0.0,660.0,4873.0,73.4
510,Union Hill,Cherokee,4207.0,776.0,1442.0,689.0,1.0,2908.0,120.0,213.0,69.0,1.0,403.0,3311.0,78.7
511,Univeter,Cherokee,5434.0,529.0,1954.0,760.0,0.0,3243.0,115.0,385.0,112.0,0.0,612.0,3855.0,70.9
512,Victoria,Cherokee,3132.0,530.0,922.0,417.0,0.0,1869.0,115.0,183.0,51.0,0.0,349.0,2218.0,70.8
513,Waleska,Cherokee,2875.0,533.0,773.0,552.0,0.0,1858.0,90.0,137.0,75.0,0.0,302.0,2160.0,75.1
514,Wildcat,Cherokee,3215.0,511.0,1067.0,367.0,0.0,1945.0,90.0,205.0,55.0,0.0,350.0,2295.0,71.4
515,Woodlands,Cherokee,3456.0,734.0,851.0,591.0,0.0,2176.0,119.0,147.0,81.0,0.0,347.0,2523.0,73.0
516,Woodstock,Cherokee,7345.0,789.0,2277.0,1199.0,3.0,4268.0,134.0,381.0,159.0,0.0,674.0,4942.0,67.3
508,Teasley,Cherokee,7981.0,1099.0,2757.0,1078.0,1.0,4935.0,221.0,445.0,149.0,0.0,815.0,5750.0,72.0
507,Sutallee,Cherokee,2540.0,611.0,710.0,307.0,1.0,1629.0,152.0,128.0,41.0,0.0,321.0,1950.0,76.8
485,Carmel,Cherokee,4581.0,662.0,1136.0,739.0,3.0,2540.0,113.0,195.0,98.0,0.0,406.0,2946.0,64.3
487,Conns Creek,Cherokee,895.0,226.0,230.0,70.0,0.0,526.0,43.0,56.0,15.0,0.0,114.0,640.0,71.5
505,Salacoa,Cherokee,727.0,226.0,99.0,76.0,0.0,401.0,55.0,34.0,8.0,0.0,97.0,498.0,68.5
503,R T Jones,Cherokee,2525.0,232.0,731.0,283.0,1.0,1247.0,40.0,155.0,47.0,0.0,242.0,1489.0,59.0
502,R M Moore,Cherokee,3468.0,569.0,983.0,447.0,0.0,1999.0,137.0,272.0,57.0,0.0,466.0,2465.0,71.1
506,Sixes,Cherokee,3101.0,435.0,1064.0,609.0,0.0,2108.0,64.0,191.0,62.0,0.0,317.0,2425.0,78.2
500,Neese,Cherokee,7642.0,842.0,2242.0,1454.0,1.0,4539.0,161.0,453.0,156.0,0.0,770.0,5309.0,69.5
499,Mountain Road,Cherokee,3078.0,537.0,949.0,505.0,1.0,1992.0,100.0,185.0,65.0,0.0,350.0,2342.0,76.1
498,Macedonia,Cherokee,4853.0,602.0,1790.0,812.0,0.0,3204.0,102.0,361.0,85.0,0.0,548.0,3752.0,77.3
497,Little River,Cherokee,7480.0,741.0,2316.0,1864.0,1.0,4922.0,132.0,350.0,212.0,0.0,694.0,5616.0,75.1
496,Liberty,Cherokee,8350.0,884.0,2746.0,1225.0,0.0,4855.0,141.0,516.0,183.0,0.0,840.0,5695.0,68.2
495,Kellogg,Cherokee,5482.0,791.0,1426.0,750.0,2.0,2969.0,175.0,292.0,122.0,0.0,589.0,3558.0,64.9
494,Holly Springs,Cherokee,3262.0,485.0,932.0,388.0,1.0,1806.0,87.0,164.0,48.0,0.0,299.0,2105.0,64.5
493,Hillside,Cherokee,3155.0,379.0,1158.0,568.0,0.0,2105.0,74.0,185.0,83.0,0.0,342.0,2447.0,77.6
492,Hightower,Cherokee,3483.0,427.0,1274.0,496.0,0.0,2197.0,82.0,259.0,69.0,0.0,410.0,2607.0,74.8
491,Hickory Flat,Cherokee,7334.0,797.0,2770.0,1267.0,1.0,4835.0,119.0,485.0,133.0,1.0,738.0,5573.0,76.0
490,Freehome,Cherokee,5790.0,654.0,2062.0,1061.0,0.0,3777.0,127.0,413.0,131.0,0.0,671.0,4448.0,76.8
489,Dixie,Cherokee,5733.0,668.0,1638.0,967.0,0.0,3273.0,135.0,302.0,108.0,0.0,545.0,3818.0,66.6
488,Deer Run,Cherokee,3035.0,590.0,883.0,503.0,1.0,1977.0,104.0,122.0,54.0,0.0,280.0,2257.0,74.4
486,Clayton,Cherokee,4906.0,672.0,1581.0,708.0,1.0,2962.0,155.0,322.0,102.0,0.0,579.0,3541.0,72.2
501,Oak Grove,Cherokee,3749.0,575.0,1018.0,581.0,0.0,2174.0,118.0,150.0,79.0,0.0,347.0,2521.0,67.2
483,Bridgemill,Cherokee,5113.0,617.0,1944.0,899.0,0.0,3460.0,95.0,301.0,101.0,0.0,497.0,3957.0,77.4
1600,4A,Clarke,2072.0,196.0,555.0,340.0,0.0,1091.0,47.0,76.0,55.0,1.0,179.0,1270.0,61.3
1607,6B,Clarke,3865.0,320.0,932.0,968.0,0.0,2220.0,79.0,216.0,109.0,1.0,405.0,2625.0,67.9
1606,6A,Clarke,3780.0,317.0,985.0,827.0,3.0,2132.0,79.0,229.0,123.0,1.0,432.0,2564.0,67.8
1605,5D,Clarke,3087.0,298.0,657.0,474.0,1.0,1430.0,107.0,181.0,83.0,4.0,375.0,1805.0,58.5
1604,5C,Clarke,2053.0,157.0,776.0,462.0,1.0,1396.0,25.0,65.0,35.0,0.0,125.0,1521.0,74.1
1603,5B,Clarke,3030.0,293.0,718.0,698.0,1.0,1710.0,74.0,172.0,115.0,0.0,361.0,2071.0,68.3
1602,5A,Clarke,3007.0,232.0,1016.0,693.0,1.0,1942.0,51.0,157.0,85.0,0.0,293.0,2235.0,74.3
1601,4B,Clarke,4096.0,405.0,1260.0,679.0,1.0,2345.0,60.0,152.0,83.0,1.0,296.0,2641.0,64.5
1599,3B,Clarke,4122.0,314.0,1048.0,530.0,3.0,1895.0,66.0,122.0,80.0,1.0,269.0,2164.0,52.5
1598,3A,Clarke,2938.0,222.0,531.0,399.0,4.0,1156.0,78.0,124.0,72.0,1.0,275.0,1431.0,48.7
1597,2B,Clarke,5136.0,401.0,968.0,628.0,3.0,2000.0,128.0,257.0,136.0,2.0,523.0,2523.0,49.1
1596,2A,Clarke,4341.0,438.0,660.0,627.0,0.0,1725.0,138.0,204.0,143.0,1.0,486.0,2211.0,50.9
1595,1D,Clarke,2830.0,276.0,778.0,909.0,0.0,1963.0,52.0,114.0,91.0,0.0,257.0,2220.0,78.4
