,Precinct,County,Registered Voters,Donald J. Trump (I) (Rep)_Election Day Votes,Donald J. Trump (I) (Rep)_Advanced Voting Votes,Donald J. Trump (I) (Rep)_Absentee by Mail Votes,Donald J. Trump (I) (Rep)_Provisional Votes,Donald J. Trump (I) (Rep)_Choice Total,Joseph R. Biden (Dem)_Election Day Votes,Joseph R. Biden (Dem)_Advanced Voting Votes,Joseph R. Biden (Dem)_Absentee by Mail Votes,Joseph R. Biden (Dem)_Provisional Votes,Joseph R. Biden (Dem)_Choice Total,Jo Jorgensen (Lib)_Election Day Votes,Jo Jorgensen (Lib)_Advanced Voting Votes,Jo Jorgensen (Lib)_Absentee by Mail Votes,Jo Jorgensen (Lib)_Provisional Votes,Jo Jorgensen (Lib)_Choice Total,Total,calc_participation
2191,16,Spalding,4596.0,184.0,445.0,196.0,24.0,849.0,338.0,713.0,651.0,53.0,1755.0,8.0,4.0,6.0,0.0,18.0,2622.0,57.0
2190,14,Spalding,1985.0,366.0,291.0,140.0,20.0,817.0,126.0,123.0,108.0,7.0,364.0,9.0,3.0,0.0,0.0,12.0,1193.0,60.1
2189,13,Spalding,2586.0,574.0,599.0,226.0,46.0,1445.0,56.0,107.0,80.0,6.0,249.0,7.0,2.0,0.0,1.0,10.0,1704.0,65.9
2188,12,Spalding,2163.0,444.0,621.0,214.0,27.0,1306.0,51.0,112.0,113.0,3.0,279.0,12.0,4.0,7.0,0.0,23.0,1608.0,74.3
2180,3,Spalding,2774.0,241.0,833.0,298.0,144.0,1516.0,69.0,257.0,193.0,56.0,575.0,9.0,10.0,3.0,7.0,29.0,2120.0,76.4
1681,Senior Center,Stephens,0.0,1234.0,6765.0,1365.0,4.0,9368.0,291.0,1288.0,806.0,0.0,2385.0,33.0,75.0,24.0,0.0,132.0,11885.0,
1281,Lumpkin,Stewart,1134.0,50.0,209.0,31.0,2.0,292.0,69.0,284.0,124.0,1.0,478.0,0.0,3.0,2.0,0.0,5.0,775.0,68.3
1279,Richland,Stewart,1256.0,89.0,208.0,48.0,0.0,345.0,118.0,171.0,206.0,6.0,501.0,1.0,0.0,0.0,0.0,1.0,847.0,67.4
1280,Louvale,Stewart,286.0,42.0,24.0,16.0,1.0,83.0,53.0,38.0,34.0,0.0,125.0,1.0,0.0,0.0,0.0,1.0,209.0,73.1
1282,Omaha,Stewart,217.0,48.0,21.0,10.0,2.0,81.0,52.0,12.0,14.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,159.0,73.3
944,Rec Dept,Sumter,2667.0,56.0,178.0,62.0,0.0,296.0,245.0,710.0,481.0,1.0,1437.0,2.0,8.0,4.0,0.0,14.0,1747.0,65.5
936,Agri-Center,Sumter,2059.0,149.0,618.0,95.0,0.0,862.0,73.0,299.0,204.0,1.0,577.0,4.0,8.0,2.0,0.0,14.0,1453.0,70.6
937,Airport,Sumter,1767.0,130.0,486.0,112.0,0.0,728.0,85.0,343.0,186.0,0.0,614.0,0.0,4.0,2.0,0.0,6.0,1348.0,76.3
938,Andersonville,Sumter,434.0,162.0,82.0,23.0,1.0,268.0,28.0,31.0,28.0,0.0,87.0,4.0,2.0,0.0,0.0,6.0,361.0,83.2
939,Browns Mill,Sumter,929.0,138.0,276.0,50.0,1.0,465.0,44.0,101.0,74.0,0.0,219.0,0.0,2.0,0.0,0.0,2.0,686.0,73.8
940,Concord,Sumter,376.0,148.0,79.0,24.0,9.0,260.0,10.0,22.0,9.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,301.0,80.1
941,GSW Conf Center,Sumter,3044.0,134.0,736.0,221.0,0.0,1091.0,133.0,558.0,282.0,2.0,975.0,6.0,15.0,5.0,0.0,26.0,2092.0,68.7
942,Leslie,Sumter,1687.0,298.0,395.0,76.0,1.0,770.0,98.0,172.0,145.0,1.0,416.0,2.0,3.0,4.0,0.0,9.0,1195.0,70.8
943,Plains,Sumter,1061.0,143.0,200.0,53.0,1.0,397.0,126.0,136.0,117.0,0.0,379.0,2.0,3.0,0.0,0.0,5.0,781.0,73.6
945,Reese Park,Sumter,3064.0,63.0,222.0,83.0,0.0,368.0,234.0,686.0,437.0,0.0,1357.0,3.0,8.0,1.0,0.0,12.0,1737.0,56.7
946,Thompson,Sumter,712.0,103.0,86.0,38.0,0.0,227.0,63.0,92.0,60.0,1.0,216.0,3.0,3.0,0.0,0.0,6.0,449.0,63.1
1229,Geneva,Talbot,482.0,46.0,77.0,34.0,1.0,158.0,44.0,50.0,123.0,0.0,217.0,2.0,0.0,0.0,0.0,2.0,377.0,78.2
1230,Talbotton,Talbot,884.0,25.0,60.0,38.0,0.0,123.0,112.0,171.0,234.0,0.0,517.0,1.0,3.0,0.0,0.0,4.0,644.0,72.9
1226,ONeal,Talbot,555.0,61.0,104.0,24.0,0.0,189.0,63.0,94.0,99.0,0.0,256.0,1.0,1.0,0.0,0.0,2.0,447.0,80.5
1227,Valley,Talbot,688.0,85.0,138.0,49.0,0.0,272.0,89.0,80.0,120.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,561.0,81.5
1228,Junction City,Talbot,437.0,42.0,56.0,22.0,0.0,120.0,46.0,36.0,121.0,0.0,203.0,0.0,0.0,1.0,0.0,1.0,324.0,74.1
1231,Box Springs,Talbot,469.0,122.0,58.0,20.0,0.0,200.0,44.0,33.0,67.0,0.0,144.0,0.0,0.0,1.0,0.0,1.0,345.0,73.6
1232,Flint Hill,Talbot,1048.0,83.0,193.0,54.0,0.0,330.0,143.0,154.0,191.0,0.0,488.0,5.0,1.0,0.0,0.0,6.0,824.0,78.6
1724,Crawfordville,Taliaferro,992.0,59.0,171.0,59.0,0.0,289.0,68.0,188.0,191.0,0.0,447.0,0.0,2.0,1.0,0.0,3.0,739.0,74.5
1723,Sharon,Taliaferro,253.0,37.0,29.0,5.0,0.0,71.0,32.0,35.0,46.0,1.0,114.0,4.0,0.0,0.0,0.0,4.0,189.0,74.7
1744,District V,Tattnall,1062.0,217.0,327.0,76.0,0.0,620.0,15.0,57.0,21.0,0.0,93.0,1.0,4.0,1.0,0.0,6.0,719.0,67.7
1742,East Glennville,Tattnall,2506.0,289.0,872.0,244.0,0.0,1405.0,63.0,191.0,111.0,0.0,365.0,13.0,9.0,6.0,0.0,28.0,1798.0,71.7
1741,District II,Tattnall,2500.0,199.0,747.0,127.0,0.0,1073.0,91.0,334.0,107.0,0.0,532.0,2.0,7.0,1.0,0.0,10.0,1615.0,64.6
1738,Shiloh,Tattnall,1111.0,91.0,233.0,46.0,0.0,370.0,29.0,105.0,48.0,0.0,182.0,3.0,1.0,0.0,0.0,4.0,556.0,50.0
1737,Cobbtown,Tattnall,761.0,207.0,161.0,68.0,0.0,436.0,44.0,29.0,26.0,0.0,99.0,2.0,1.0,1.0,0.0,4.0,539.0,70.8
1739,Collins,Tattnall,1482.0,196.0,498.0,89.0,0.0,783.0,31.0,122.0,74.0,0.0,227.0,1.0,1.0,1.0,0.0,3.0,1013.0,68.4
1740,Manassas,Tattnall,265.0,74.0,62.0,9.0,0.0,145.0,21.0,19.0,11.0,0.0,51.0,2.0,0.0,0.0,0.0,2.0,198.0,74.7
1743,District IV,Tattnall,2497.0,263.0,799.0,159.0,0.0,1221.0,118.0,246.0,148.0,0.0,512.0,10.0,2.0,0.0,0.0,12.0,1745.0,69.9
2169,Precinct 1,Taylor,1108.0,19.0,86.0,13.0,1.0,119.0,126.0,279.0,149.0,1.0,555.0,3.0,4.0,0.0,0.0,7.0,681.0,61.5
2170,Precinct 5,Taylor,2219.0,174.0,1028.0,154.0,8.0,1364.0,50.0,128.0,73.0,1.0,252.0,2.0,8.0,1.0,0.0,11.0,1627.0,73.3
2171,Precinct 6,Taylor,2073.0,156.0,650.0,125.0,4.0,935.0,96.0,217.0,267.0,0.0,580.0,8.0,6.0,2.0,0.0,16.0,1531.0,73.9
2430,Scotland,Telfair,333.0,107.0,76.0,16.0,0.0,199.0,23.0,20.0,11.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,253.0,76.0
2425,Helena,Telfair,969.0,116.0,282.0,37.0,3.0,438.0,56.0,102.0,53.0,5.0,216.0,3.0,1.0,0.0,0.0,4.0,658.0,67.9
2426,Jacksonville,Telfair,628.0,180.0,125.0,46.0,0.0,351.0,35.0,24.0,35.0,1.0,95.0,1.0,0.0,0.0,0.0,1.0,447.0,71.2
2427,Lumber-City,Telfair,963.0,162.0,174.0,50.0,0.0,386.0,66.0,45.0,223.0,0.0,334.0,3.0,3.0,0.0,0.0,6.0,726.0,75.4
2428,McRae,Telfair,2337.0,149.0,602.0,142.0,0.0,893.0,107.0,334.0,273.0,1.0,715.0,2.0,5.0,2.0,0.0,9.0,1617.0,69.2
2429,Milan,Telfair,802.0,244.0,247.0,67.0,0.0,558.0,30.0,20.0,23.0,0.0,73.0,1.0,0.0,0.0,0.0,1.0,632.0,78.8
1765,Graves,Terrell,598.0,112.0,135.0,42.0,0.0,289.0,29.0,53.0,63.0,1.0,146.0,1.0,0.0,0.0,0.0,1.0,436.0,72.9
1764,Parrott,Terrell,412.0,119.0,70.0,17.0,0.0,206.0,53.0,24.0,37.0,0.0,114.0,0.0,1.0,0.0,0.0,1.0,321.0,77.9
1763,Bronwood,Terrell,885.0,124.0,150.0,41.0,0.0,315.0,66.0,104.0,111.0,0.0,281.0,1.0,1.0,1.0,0.0,3.0,599.0,67.7
1766,Herod-Dover,Terrell,301.0,53.0,51.0,14.0,0.0,118.0,33.0,26.0,32.0,0.0,91.0,1.0,0.0,1.0,0.0,2.0,211.0,70.1
1761,Dawson,Terrell,3043.0,79.0,270.0,90.0,0.0,439.0,311.0,619.0,504.0,0.0,1434.0,6.0,6.0,7.0,0.0,19.0,1892.0,62.2
1762,Sasser,Terrell,1355.0,178.0,393.0,66.0,0.0,637.0,75.0,143.0,92.0,0.0,310.0,6.0,1.0,3.0,0.0,10.0,957.0,70.6
2073,Patten,Thomas,397.0,82.0,151.0,18.0,0.0,251.0,14.0,32.0,12.0,0.0,58.0,1.0,0.0,0.0,0.0,1.0,310.0,78.1
2066,New Covenant,Thomas,2155.0,225.0,816.0,119.0,0.0,1160.0,51.0,236.0,125.0,0.0,412.0,4.0,8.0,6.0,0.0,18.0,1590.0,73.8
2071,Scott,Thomas,2491.0,120.0,878.0,158.0,0.0,1156.0,75.0,461.0,214.0,2.0,752.0,8.0,15.0,4.0,0.0,27.0,1935.0,77.7
2070,Resource Center,Thomas,1363.0,8.0,51.0,12.0,0.0,71.0,140.0,431.0,240.0,0.0,811.0,3.0,0.0,3.0,0.0,6.0,888.0,65.2
2069,Remington Esc,Thomas,2190.0,145.0,653.0,175.0,0.0,973.0,75.0,381.0,179.0,0.0,635.0,8.0,10.0,1.0,0.0,19.0,1627.0,74.3
2068,Pavo,Thomas,673.0,184.0,178.0,39.0,0.0,401.0,19.0,31.0,40.0,0.0,90.0,2.0,0.0,0.0,0.0,2.0,493.0,73.3
2067,Ochlocknee,Thomas,1175.0,269.0,363.0,52.0,0.0,684.0,56.0,69.0,23.0,1.0,149.0,1.0,2.0,0.0,0.0,3.0,836.0,71.1
2065,Metcalfe,Thomas,299.0,77.0,71.0,15.0,0.0,163.0,16.0,22.0,26.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,227.0,75.9
2064,Meigs,Thomas,864.0,134.0,164.0,46.0,0.0,344.0,144.0,59.0,35.0,1.0,239.0,3.0,1.0,0.0,0.0,4.0,587.0,67.9
2063,Jerger,Thomas,1898.0,93.0,631.0,159.0,0.0,883.0,76.0,336.0,168.0,0.0,580.0,2.0,11.0,3.0,0.0,16.0,1479.0,77.9
2062,Harper,Thomas,2001.0,38.0,217.0,45.0,0.0,300.0,156.0,546.0,297.0,0.0,999.0,3.0,8.0,1.0,0.0,12.0,1311.0,65.5
2072,Merrillville,Thomas,701.0,64.0,269.0,35.0,0.0,368.0,17.0,68.0,48.0,0.0,133.0,1.0,1.0,0.0,0.0,2.0,503.0,71.8
2061,Gatlin Creek,Thomas,2069.0,207.0,808.0,142.0,0.0,1157.0,53.0,238.0,117.0,0.0,408.0,6.0,6.0,3.0,0.0,15.0,1580.0,76.4
2059,LIttle Ochlocknee Baptist Church,Thomas,1132.0,206.0,446.0,78.0,0.0,730.0,19.0,123.0,40.0,0.0,182.0,1.0,3.0,0.0,0.0,4.0,916.0,80.9
2058,Douglass,Thomas,2448.0,54.0,169.0,40.0,0.0,263.0,228.0,715.0,268.0,0.0,1211.0,5.0,4.0,3.0,0.0,12.0,1486.0,60.7
2057,Coolidge,Thomas,983.0,218.0,286.0,57.0,0.0,561.0,65.0,57.0,40.0,0.0,162.0,2.0,2.0,3.0,0.0,7.0,730.0,74.3
2056,Central,Thomas,3523.0,189.0,1291.0,238.0,1.0,1719.0,86.0,509.0,255.0,0.0,850.0,9.0,9.0,6.0,0.0,24.0,2593.0,73.6
2055,Boston,Thomas,1632.0,150.0,363.0,79.0,0.0,592.0,126.0,264.0,156.0,0.0,546.0,2.0,6.0,2.0,0.0,10.0,1148.0,70.3
2054,Barwick,Thomas,630.0,125.0,214.0,41.0,0.0,380.0,39.0,43.0,21.0,0.0,103.0,2.0,1.0,0.0,0.0,3.0,486.0,77.1
2060,Fire Station #2,Thomas,1404.0,130.0,546.0,122.0,0.0,798.0,18.0,198.0,108.0,0.0,324.0,2.0,4.0,0.0,0.0,6.0,1128.0,80.3
2604,Ty Ty,Tift,1221.0,243.0,331.0,65.0,1.0,640.0,82.0,85.0,40.0,0.0,207.0,3.0,0.0,1.0,0.0,4.0,851.0,69.7
2602,Eldorado,Tift,1262.0,284.0,417.0,69.0,1.0,771.0,33.0,56.0,22.0,0.0,111.0,2.0,3.0,0.0,1.0,6.0,888.0,70.4
2601,Docia,Tift,1056.0,237.0,436.0,82.0,1.0,756.0,14.0,43.0,33.0,0.0,90.0,3.0,0.0,1.0,0.0,4.0,850.0,80.5
2600,Chula,Tift,1314.0,315.0,479.0,104.0,1.0,899.0,18.0,89.0,51.0,0.0,158.0,3.0,3.0,2.0,0.0,8.0,1065.0,81.1
2599,Brookfield,Tift,1501.0,309.0,511.0,62.0,0.0,882.0,48.0,70.0,44.0,0.0,162.0,2.0,11.0,0.0,0.0,13.0,1057.0,70.4
2605,Tifton Northwest,Tift,3334.0,262.0,1176.0,199.0,0.0,1637.0,126.0,390.0,169.0,0.0,685.0,10.0,14.0,8.0,0.0,32.0,2354.0,70.6
2603,Omega,Tift,864.0,238.0,132.0,32.0,1.0,403.0,69.0,40.0,20.0,0.0,129.0,6.0,3.0,2.0,0.0,11.0,543.0,62.8
2607,Mott-Litman Gym,Tift,2889.0,36.0,207.0,29.0,0.0,272.0,246.0,575.0,350.0,3.0,1174.0,9.0,4.0,2.0,0.0,15.0,1461.0,50.6
2598,Brighton,Tift,2219.0,335.0,996.0,149.0,0.0,1480.0,38.0,170.0,96.0,0.0,304.0,5.0,10.0,3.0,0.0,18.0,1802.0,81.2
2608,Tifton Lodge,Tift,3091.0,182.0,969.0,193.0,0.0,1344.0,111.0,390.0,199.0,1.0,701.0,4.0,11.0,4.0,0.0,19.0,2064.0,66.8
2606,Tifton South,Tift,2366.0,70.0,293.0,46.0,0.0,409.0,181.0,356.0,242.0,4.0,783.0,2.0,9.0,4.0,0.0,15.0,1207.0,51.0
2597,Tifton Northeast,Tift,3332.0,210.0,886.0,191.0,4.0,1291.0,144.0,468.0,198.0,8.0,818.0,5.0,20.0,6.0,1.0,32.0,2141.0,64.3
2200,514 STIALC,Toombs,0.0,333.0,1053.0,265.0,2.0,1653.0,175.0,390.0,324.0,1.0,890.0,11.0,6.0,7.0,0.0,24.0,2567.0,
2199,513 VPD,Toombs,0.0,484.0,1746.0,475.0,4.0,2709.0,227.0,561.0,482.0,1.0,1271.0,20.0,21.0,5.0,0.0,46.0,4026.0,
2198,43 Cedar Crossing,Toombs,0.0,345.0,452.0,111.0,0.0,908.0,26.0,23.0,22.0,1.0,72.0,8.0,3.0,1.0,0.0,12.0,992.0,
2197,39 Newbranch,Toombs,0.0,329.0,506.0,111.0,0.0,946.0,11.0,32.0,66.0,0.0,109.0,4.0,2.0,1.0,0.0,7.0,1062.0,
2196,15361 Lyons,Toombs,0.0,306.0,1095.0,255.0,0.0,1656.0,130.0,282.0,184.0,1.0,597.0,6.0,6.0,2.0,0.0,14.0,2267.0,
2019,Young Harris,Towns,3323.0,372.0,1179.0,371.0,1.0,1923.0,61.0,257.0,231.0,1.0,550.0,6.0,4.0,0.0,0.0,10.0,2483.0,74.7
2020,Macedonia,Towns,3828.0,337.0,1540.0,419.0,3.0,2299.0,32.0,217.0,228.0,0.0,477.0,8.0,9.0,7.0,0.0,24.0,2800.0,73.1
2021,Hiawassee,Towns,3542.0,275.0,1446.0,437.0,4.0,2162.0,25.0,246.0,252.0,0.0,523.0,3.0,5.0,3.0,0.0,11.0,2696.0,76.1
2431,Annex,Treutlen,0.0,257.0,882.0,161.0,0.0,1300.0,9.0,79.0,45.0,0.0,133.0,4.0,2.0,1.0,0.0,7.0,1440.0,
2432,Soperton,Treutlen,0.0,161.0,527.0,113.0,0.0,801.0,114.0,447.0,258.0,0.0,819.0,6.0,8.0,3.0,0.0,17.0,1637.0,
1507,Hollis Hand,Troup,3554.0,441.0,1128.0,427.0,1.0,1997.0,121.0,331.0,253.0,2.0,707.0,12.0,20.0,14.0,0.0,46.0,2750.0,77.4
1508,Administration Bldg,Troup,3907.0,149.0,354.0,138.0,4.0,645.0,386.0,593.0,439.0,5.0,1423.0,14.0,7.0,3.0,0.0,24.0,2092.0,53.5
1520,Northside,Troup,2600.0,197.0,654.0,187.0,4.0,1042.0,194.0,374.0,221.0,2.0,791.0,7.0,7.0,1.0,0.0,15.0,1848.0,71.1
1510,Griggs Center,Troup,2457.0,22.0,47.0,25.0,0.0,94.0,369.0,424.0,354.0,6.0,1153.0,6.0,7.0,1.0,0.0,14.0,1261.0,51.3
1519,Highland,Troup,1686.0,119.0,304.0,88.0,0.0,511.0,110.0,317.0,176.0,2.0,605.0,2.0,4.0,1.0,0.0,7.0,1123.0,66.6
1512,Hogansville,Troup,3806.0,331.0,1248.0,235.0,3.0,1817.0,137.0,467.0,251.0,2.0,857.0,10.0,16.0,2.0,0.0,28.0,2702.0,71.0
1513,East Vernon,Troup,3117.0,605.0,1031.0,318.0,4.0,1958.0,86.0,204.0,150.0,3.0,443.0,11.0,9.0,5.0,0.0,25.0,2426.0,77.8
1514,Rosemont,Troup,3893.0,579.0,1522.0,411.0,3.0,2515.0,73.0,289.0,197.0,2.0,561.0,7.0,11.0,6.0,0.0,24.0,3100.0,79.6
1515,McClendon,Troup,3533.0,509.0,1346.0,270.0,7.0,2132.0,115.0,331.0,182.0,1.0,629.0,9.0,12.0,6.0,0.0,27.0,2788.0,78.9
1516,Long Cane,Troup,3249.0,606.0,947.0,216.0,3.0,1772.0,155.0,294.0,176.0,1.0,626.0,13.0,8.0,6.0,0.0,27.0,2425.0,74.6
1517,Gardner Newman,Troup,2876.0,236.0,746.0,208.0,5.0,1195.0,184.0,485.0,216.0,1.0,886.0,10.0,12.0,4.0,0.0,26.0,2107.0,73.3
1518,Gray Hill,Troup,1878.0,458.0,432.0,94.0,7.0,991.0,112.0,138.0,107.0,0.0,357.0,11.0,4.0,4.0,0.0,19.0,1367.0,72.8
1511,West Point,Troup,2054.0,170.0,199.0,77.0,3.0,449.0,341.0,200.0,287.0,3.0,831.0,8.0,5.0,3.0,0.0,16.0,1296.0,63.1
1509,Hammett Rd,Troup,4354.0,251.0,561.0,211.0,2.0,1025.0,426.0,829.0,450.0,4.0,1709.0,19.0,7.0,4.0,0.0,30.0,2764.0,63.5
2,Rebecca,Turner,464.0,118.0,146.0,25.0,0.0,289.0,11.0,17.0,17.0,0.0,45.0,0.0,2.0,0.0,0.0,2.0,336.0,72.4
1,Sycamore,Turner,1609.0,124.0,829.0,81.0,1.0,1035.0,28.0,94.0,26.0,0.0,148.0,1.0,2.0,1.0,0.0,4.0,1187.0,73.8
0,Ashburn,Turner,3509.0,135.0,763.0,127.0,0.0,1025.0,293.0,677.0,246.0,1.0,1217.0,5.0,18.0,4.0,0.0,27.0,2269.0,64.7
1116,Golden Isles,Twiggs,1692.0,189.0,238.0,57.0,0.0,484.0,163.0,271.0,252.0,1.0,687.0,7.0,1.0,1.0,0.0,9.0,1180.0,69.7
1119,Shady Grove/Tarvers,Twiggs,840.0,82.0,175.0,37.0,0.0,294.0,75.0,115.0,116.0,0.0,306.0,4.0,1.0,2.0,0.0,7.0,607.0,72.3
1118,Jeffersonville/Ware,Twiggs,1464.0,94.0,270.0,37.0,0.0,401.0,111.0,334.0,262.0,3.0,710.0,1.0,5.0,1.0,0.0,7.0,1118.0,76.4
1117,Higgsville,Twiggs,758.0,165.0,185.0,60.0,0.0,410.0,33.0,76.0,42.0,0.0,151.0,1.0,0.0,0.0,0.0,1.0,562.0,74.1
1115,Dry Branch,Twiggs,1550.0,311.0,351.0,119.0,0.0,781.0,44.0,82.0,64.0,0.0,190.0,2.0,1.0,3.0,0.0,6.0,977.0,63.0
1919,Trackrock,Union,1110.0,192.0,388.0,118.0,0.0,698.0,17.0,81.0,82.0,0.0,180.0,7.0,3.0,0.0,0.0,10.0,888.0,80.0
1912,Blairsville,Union,2435.0,263.0,933.0,319.0,3.0,1518.0,20.0,152.0,183.0,0.0,355.0,5.0,7.0,0.0,0.0,12.0,1885.0,77.4
1913,Coosa,Union,2294.0,399.0,930.0,246.0,0.0,1575.0,22.0,131.0,115.0,0.0,268.0,6.0,5.0,0.0,0.0,11.0,1854.0,80.8
1920,Dooley,Union,1531.0,324.0,469.0,155.0,2.0,950.0,42.0,99.0,119.0,0.0,260.0,7.0,2.0,4.0,0.0,13.0,1223.0,79.9
1915,Jones Creek,Union,1945.0,404.0,704.0,232.0,2.0,1342.0,37.0,118.0,121.0,0.0,276.0,2.0,3.0,0.0,0.0,5.0,1623.0,83.4
1914,Choestoe,Union,1377.0,272.0,497.0,138.0,1.0,908.0,23.0,89.0,87.0,0.0,199.0,5.0,4.0,1.0,0.0,10.0,1117.0,81.1
1921,Gumlog,Union,2143.0,382.0,785.0,261.0,1.0,1429.0,29.0,116.0,132.0,0.0,277.0,5.0,3.0,3.0,0.0,11.0,1717.0,80.1
1922,Pat Colwell,Union,2230.0,316.0,919.0,251.0,2.0,1488.0,37.0,167.0,164.0,0.0,368.0,1.0,4.0,4.0,0.0,9.0,1865.0,83.6
1918,Suches,Union,611.0,234.0,87.0,60.0,0.0,381.0,28.0,17.0,48.0,0.0,93.0,1.0,0.0,1.0,0.0,2.0,476.0,77.9
1917,Ivy Log,Union,2008.0,373.0,760.0,267.0,0.0,1400.0,23.0,122.0,122.0,0.0,267.0,4.0,3.0,8.0,0.0,15.0,1682.0,83.8
1916,Owltown,Union,1517.0,241.0,536.0,185.0,0.0,962.0,22.0,106.0,130.0,0.0,258.0,6.0,2.0,2.0,0.0,10.0,1230.0,81.1
2024,Redbone,Upson,8219.0,600.0,3486.0,628.0,3.0,4717.0,170.0,621.0,489.0,0.0,1280.0,8.0,26.0,6.0,0.0,40.0,6037.0,73.5
2025,Town,Upson,8239.0,400.0,2190.0,471.0,3.0,3064.0,342.0,1214.0,849.0,0.0,2405.0,17.0,19.0,14.0,0.0,50.0,5519.0,67.0
2022,Yatesville,Upson,1347.0,350.0,366.0,67.0,0.0,783.0,65.0,71.0,114.0,0.0,250.0,2.0,2.0,0.0,0.0,4.0,1037.0,77.0
2023,Salem,Upson,370.0,14.0,21.0,9.0,0.0,44.0,69.0,77.0,120.0,0.0,266.0,1.0,1.0,0.0,0.0,2.0,312.0,84.3
2579,Walnut Grove,Walker,2212.0,434.0,776.0,175.0,0.0,1385.0,29.0,77.0,66.0,0.0,172.0,10.0,10.0,1.0,0.0,21.0,1578.0,71.3
2580,Rock Spring,Walker,6275.0,672.0,2613.0,546.0,0.0,3831.0,82.0,353.0,265.0,0.0,700.0,18.0,19.0,16.0,0.0,53.0,4584.0,73.1
2581,Armuchee Valley,Walker,1453.0,560.0,244.0,81.0,0.0,885.0,55.0,47.0,62.0,0.0,164.0,5.0,2.0,3.0,0.0,10.0,1059.0,72.9
2582,Mountain,Walker,1254.0,381.0,225.0,107.0,1.0,714.0,52.0,51.0,75.0,0.0,178.0,10.0,0.0,3.0,0.0,13.0,905.0,72.2
2583,Chattanooga Valley,Walker,6325.0,783.0,2075.0,582.0,2.0,3442.0,187.0,400.0,409.0,0.0,996.0,31.0,25.0,10.0,0.0,66.0,4504.0,71.2
2588,Fairview,Walker,3101.0,375.0,830.0,242.0,2.0,1449.0,87.0,187.0,144.0,0.0,418.0,10.0,10.0,5.0,0.0,25.0,1892.0,61.0
2587,Fairyland,Walker,1265.0,145.0,378.0,70.0,0.0,593.0,40.0,198.0,83.0,0.0,321.0,9.0,9.0,4.0,0.0,22.0,936.0,74.0
2586,Chickamauga,Walker,6890.0,641.0,2839.0,608.0,1.0,4089.0,107.0,394.0,345.0,0.0,846.0,11.0,38.0,12.0,0.0,61.0,4996.0,72.5
2578,La Fayette,Walker,6547.0,725.0,2056.0,543.0,1.0,3325.0,113.0,383.0,336.0,0.0,832.0,36.0,23.0,11.0,0.0,70.0,4227.0,64.6
2584,Kensington,Walker,1347.0,350.0,316.0,84.0,1.0,751.0,47.0,81.0,70.0,1.0,199.0,6.0,6.0,3.0,0.0,15.0,965.0,71.6
2585,Rossville,Walker,6255.0,494.0,1737.0,479.0,0.0,2710.0,195.0,396.0,351.0,1.0,943.0,16.0,31.0,8.0,0.0,55.0,3708.0,59.3
1548,West Walton,Walton,4219.0,551.0,1584.0,429.0,0.0,2564.0,103.0,376.0,224.0,0.0,703.0,13.0,15.0,6.0,0.0,34.0,3301.0,78.2
1551,E Monroe,Walton,4119.0,347.0,819.0,221.0,1.0,1388.0,212.0,458.0,248.0,4.0,922.0,9.0,10.0,5.0,0.0,24.0,2334.0,56.7
1547,Loganville South,Walton,3768.0,326.0,1096.0,375.0,0.0,1797.0,163.0,395.0,272.0,0.0,830.0,11.0,19.0,8.0,0.0,38.0,2665.0,70.7
1546,North Monroe,Walton,4818.0,298.0,776.0,236.0,1.0,1311.0,294.0,703.0,512.0,3.0,1512.0,8.0,18.0,5.0,0.0,31.0,2854.0,59.2
1545,South Monroe,Walton,3910.0,265.0,1191.0,323.0,0.0,1779.0,104.0,427.0,224.0,0.0,755.0,11.0,20.0,5.0,0.0,36.0,2570.0,65.7
1544,Social Circle,Walton,4604.0,722.0,1295.0,327.0,3.0,2347.0,213.0,391.0,323.0,1.0,928.0,21.0,10.0,9.0,0.0,40.0,3315.0,72.0
1543,Loganville North,Walton,5225.0,495.0,1584.0,476.0,4.0,2559.0,150.0,518.0,325.0,0.0,993.0,14.0,21.0,15.0,0.0,50.0,3602.0,68.9
1537,Bold Springs,Walton,4653.0,686.0,1766.0,515.0,2.0,2969.0,117.0,325.0,296.0,0.0,738.0,18.0,10.0,12.0,0.0,40.0,3747.0,80.5
1538,Whatley,Walton,1254.0,240.0,501.0,133.0,0.0,874.0,26.0,55.0,51.0,0.0,132.0,6.0,1.0,0.0,0.0,7.0,1013.0,80.8
1539,Walker Park,Walton,3858.0,516.0,1440.0,392.0,0.0,2348.0,97.0,211.0,191.0,0.0,499.0,12.0,9.0,5.0,0.0,26.0,2873.0,74.5
1540,Gratis,Walton,1243.0,328.0,433.0,135.0,0.0,896.0,23.0,44.0,64.0,0.0,131.0,4.0,5.0,2.0,0.0,11.0,1038.0,83.5
1550,Bay Creek,Walton,3401.0,339.0,1392.0,332.0,1.0,2064.0,62.0,243.0,193.0,0.0,498.0,10.0,19.0,8.0,0.0,37.0,2599.0,76.4
